Creating surface profile...
Computing temperature evolution...
Visualisation
         40024054 function calls (39816329 primitive calls) in 67.037 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 blocks.py:127(maybe_split)
       33    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
        9    0.000    0.000    0.000    0.000 interpreter.py:1569(_var_used_in_binop)
       11    0.000    0.000    0.000    0.000 ir.py:55(from_function_id)
        1    0.000    0.000    0.000    0.000 removerefctpass.py:1(<module>)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:120(Blend)
      104    0.000    0.000    0.000    0.000 _docstring.py:88(do_copy)
        2    0.000    0.000    0.000    0.000 methods.py:122(_add_methods)
        1    0.000    0.000    0.000    0.000 colors.py:61(__init__)
        1    0.000    0.000    0.000    0.000 zipfile.py:2200(make)
        4    0.000    0.000    0.000    0.000 rrule.py:80(_invalidates_cache)
       18    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:18(type_aliases_gen)
       38    0.000    0.000    0.000    0.000 platform.py:814(uname)
       53    0.000    0.000    0.000    0.000 six.py:182(_add_module)
       90    0.000    0.000    0.000    0.000 cycler.py:165(keys)
        1    0.000    0.000    0.000    0.000 os.py:48(<listcomp>)
        9    0.000    0.000    0.000    0.000 models.py:534(<listcomp>)
        1    0.000    0.000    0.000    0.000 builtins.py:217(BinOpTrueDiv)
        7    0.000    0.000    0.000    0.000 _threadsafety.py:25(__init__)
        1    0.000    0.000    0.000    0.000 model.py:560(unknown_type)
      176    0.000    0.000    0.000    0.000 ffi.py:223(__enter__)
        1    0.000    0.000    0.000    0.000 encoding.py:1(<module>)
       13    0.000    0.000    0.000    0.000 _collections_abc.py:836(keys)
        1    0.000    0.000    0.000    0.000 book.py:1005(names_epilogue)
        9    0.000    0.000    0.000    0.000 overrides.py:23(set_array_function_like_doc)
       22    0.000    0.000    0.000    0.000 targetconfig.py:110(make_prop)
        1    0.000    0.000    0.000    0.000 array.py:292(SparseArray)
        1    0.000    0.000    0.000    0.000 objects.py:234(FixedForwardWindowIndexer)
        1    0.000    0.000    0.000    0.000 ir_utils.py:368(replace_vars_stmt)
       14    0.000    0.000    0.000    0.000 ir.py:843(__str__)
       11    0.000    0.000    0.000    0.000 targetconfig.py:248(<listcomp>)
       23    0.000    0.000    0.000    0.000 io.py:60(__getattr__)
        6    0.000    0.000    0.000    0.000 module.py:117(functions)
       74    0.000    0.000    0.000    0.000 formatting.py:359(__init__)
        1    0.000    0.000    0.000    0.000 objects.py:378(ExponentialMovingWindowIndexer)
        2    0.000    0.000    0.000    0.000 _strptime.py:152(__calc_timezone)
       11    0.000    0.000    0.000    0.000 consts.py:18(__init__)
        3    0.000    0.000    0.000    0.000 _common.py:132(_validate_fromutc_inputs)
        5    0.000    0.000    0.000    0.000 {built-in method numba._dynfunc.make_function}
        1    0.000    0.000    0.000    0.000 array_analysis.py:1098(ArrayAnalysis)
        4    0.000    0.000    0.000    0.000 ir.py:488(getattr)
       22    0.000    0.000    0.000    0.000 typed_passes.py:183(get_analysis_usage)
       71    0.000    0.000    0.000    0.000 {method 'difference' of 'set' objects}
        1    0.000    0.000    0.000    0.000 datetime.py:1563(datetime)
        1    0.000    0.000    0.000    0.000 npdatetime_helpers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 context.py:43(CallStack)
        1    0.000    0.000    0.000    0.000 basic.py:1(<module>)
        1    0.000    0.000    0.000    0.000 GimpPaletteFile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 clipboards.py:1(<module>)
        3    0.000    0.000    0.000    0.000 templates.py:1028(_resolve)
        4    0.000    0.000    0.000    0.000 function_base.py:2268(__init__)
        1    0.000    0.000    0.000    0.000 core.py:3459(__init__)
        7    0.000    0.000    0.000    0.000 dataclasses.py:572(<listcomp>)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1471(find_distributions)
        2    0.000    0.000    0.000    0.000 core.py:6684(__init__)
       44    0.000    0.000    0.000    0.000 module.py:204(get_identified_types)
        1    0.000    0.000    0.000    0.000 orc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:3262(__init__)
        4    0.000    0.000    0.000    0.000 {built-in method _imp.create_builtin}
       39    0.000    0.000    0.000    0.000 __init__.py:786(__init__)
        1    0.000    0.000    0.000    0.000 numbers.py:426(int_negate_impl)
        1    0.000    0.000    0.000    0.000 __init__.py:1231(__init__)
       62    0.000    0.000    0.000    0.000 lazy.py:96(lazy)
      161    0.000    0.000    0.000    0.000 util.py:196(escape_re_range_char)
      110    0.000    0.000    0.000    0.000 typing.py:560(<genexpr>)
       64    0.000    0.000    0.000    0.000 core.py:3858(<genexpr>)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:74(_add_types)
      133    0.000    0.000    0.000    0.000 __init__.py:96(<lambda>)
        1    0.000    0.000    0.000    0.000 _common.py:55(resolve)
        1    0.000    0.000    0.000    0.000 ir_utils.py:391(visit_vars_stmt)
       12    0.000    0.000    0.000    0.000 codegen.py:1040(resolve)
        1    0.000    0.000    0.000    0.000 __init__.py:133(_ensure_critical_deps)
       63    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
       80    0.000    0.000    0.000    0.000 ssa.py:345(<listcomp>)
        6    0.000    0.000    0.000    0.000 cgutils.py:464(if_likely)
        1    0.000    0.000    0.000    0.000 managers.py:1835(SingleBlockManager)
       56    0.000    0.000    0.000    0.000 inline_closurecall.py:784(_make_debug_print)
        2    0.000    0.000    0.000    0.000 {function Random.seed at 0x7fa8e8987b50}
        1    0.000    0.000    0.000    0.000 helpers.py:703(OpAssoc)
       12    0.000    0.000    0.000    0.000 builtins.py:530(normalize_1d_index)
        1    0.000    0.000    0.000    0.000 missing.py:307(_isna_string_dtype)
       14    0.000    0.000    0.000    0.000 functions.py:509(__eq__)
       43    0.000    0.000    0.000    0.000 dataclasses.py:645(_is_classvar)
        5    0.000    0.000    0.000    0.000 cpu_options.py:25(__init__)
        4    0.000    0.000    0.000    0.000 byteflow.py:799(op_STORE_SUBSCR)
        1    0.000    0.000    0.000    0.000 builtins.py:265(BinOpPower)
       22    0.000    0.000    0.000    0.000 byteflow.py:1455(get_outgoing_edgepushed)
        5    0.000    0.000    0.000    0.000 core.py:4972(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 managers.py:620(copy)
        1    0.000    0.000    0.000    0.000 lazy.py:172(<listcomp>)
        4    0.000    0.000    0.000    0.000 codegen.py:1057(_proxy)
        4    0.000    0.000    0.000    0.000 isoparser.py:22(_takes_ascii)
        1    0.000    0.000    0.000    0.000 passmanagers.py:142(add_cfg_simplification_pass)
       32    0.000    0.000    0.000    0.000 fromnumeric.py:70(<dictcomp>)
       18    0.000    0.000    0.000    0.000 weakref.py:353(__init__)
       11    0.000    0.000    0.000    0.000 models.py:538(get_data_type)
        1    0.000    0.000    0.000    0.000 __config__.py:9(DisplayModes)
        4    0.000    0.000    0.000    0.000 types.py:100(prepare_class)
        1    0.000    0.000    0.000    0.000 text.py:1657(Annotation)
        4    0.000    0.000    0.000    0.000 platform.py:991(_sys_version)
        4    0.000    0.000    0.000    0.000 datetimelike.py:161(_period_dispatch)
        2    0.000    0.000    0.000    0.000 instructions.py:731(__init__)
        1    0.000    0.000    0.000    0.000 value.py:77(ValueRef)
        1    0.000    0.000    0.000    0.000 astype.py:1(<module>)
       27    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
        1    0.000    0.000    0.000    0.000 nrtdynmod.py:1(<module>)
        1    0.000    0.000    0.000    0.000 Image.py:495(Image)
        1    0.000    0.000    0.000    0.000 _enums.py:17(_AutoStringNameEnum)
       84    0.000    0.000    0.000    0.000 lazy.py:149(lazy)
      100    0.000    0.000    0.000    0.000 interpreter.py:1622(code_locals)
       92    0.000    0.000    0.000    0.000 __init__.py:190(_for)
      119    0.000    0.000    0.000    0.000 {method 'values' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 ops.py:102(WrappedCythonOp)
       20    0.000    0.000    0.000    0.000 config.py:845(<listcomp>)
        4    0.000    0.000    0.000    0.000 interpreter.py:2363(<listcomp>)
        1    0.000    0.000    0.000    0.000 core.py:693(add_condition)
        4    0.000    0.000    0.000    0.000 uuid.py:138(__init__)
        2    0.000    0.000    0.000    0.000 core.py:3297(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 __init__.py:872(__init__)
        4    0.000    0.000    0.000    0.000 _pep440.py:437(_cmpkey)
        4    0.000    0.000    0.000    0.000 tokenize.py:321(read_or_stop)
       66    0.000    0.000    0.000    0.000 byteflow.py:60(__init__)
        1    0.000    0.000    0.000    0.000 managers.py:95(BaseBlockManager)
        1    0.000    0.000    0.000    0.000 _pydecimal.py:513(Decimal)
        3    0.000    0.000    0.000    0.000 threading.py:545(__init__)
       68    0.000    0.000    0.000    0.000 typeinfer.py:118(get)
        1    0.000    0.000    0.000    0.000 parsing.py:1(<module>)
       99    0.000    0.000    0.000    0.000 utils.py:369(<genexpr>)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:121(_add_integer_aliases)
      101    0.000    0.000    0.000    0.000 module.py:229(__iter__)
        3    0.000    0.000    0.000    0.000 ir.py:533(phi)
        1    0.000    0.000    0.000    0.000 data.py:1(<module>)
       28    0.000    0.000    0.000    0.000 typing.py:1330(<genexpr>)
        1    0.000    0.000    0.000    0.000 cgutils.py:292(_get_ptr_by_index)
       36    0.000    0.000    0.000    0.000 _collections_abc.py:862(__init__)
        1    0.000    0.000    0.000    0.000 minres.py:1(<module>)
        1    0.000    0.000    0.000    0.000 missing.py:455(array_equivalent)
        1    0.000    0.000    0.000    0.000 decomp_svd.py:1(<module>)
      130    0.000    0.000    0.000    0.000 expr.py:196(<lambda>)
       11    0.000    0.000    0.000    0.000 registry.py:101(__setitem__)
        1    0.000    0.000    0.000    0.000 font_manager.py:976(FontManager)
       56    0.000    0.000    0.000    0.000 {method 'newbyteorder' of 'numpy.dtype' objects}
        8    0.000    0.000    0.000    0.000 _collections_abc.py:78(_check_methods)
     16/4    0.000    0.000    0.000    0.000 ast.py:84(_convert)
        1    0.000    0.000    0.000    0.000 _onenormest.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numeric.py:2145(identity)
        6    0.000    0.000    0.000    0.000 common.py:1627(validate_all_hashable)
       12    0.000    0.000    0.000    0.000 deprecation.py:239(__init__)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:778(exec_module)
        1    0.000    0.000    0.000    0.000 tz.py:1470(__get_gettz)
       25    0.000    0.000    0.000    0.000 std.py:1144(__del__)
        3    0.000    0.000    0.000    0.000 python_parser.py:700(_next_line)
       73    0.000    0.000    0.000    0.000 __init__.py:912(__init__)
        1    0.000    0.000    0.000    0.000 builder.py:1007(cmpxchg)
        1    0.000    0.000    0.000    0.000 zipfile.py:1216(__init__)
        1    0.000    0.000    0.000    0.000 table.py:238(Table)
       16    0.000    0.000    0.000    0.000 weakref.py:134(__getitem__)
       31    0.000    0.000    0.000    0.000 inference.py:328(is_hashable)
        1    0.000    0.000    0.000    0.000 pytables.py:479(HDFStore)
       11    0.000    0.000    0.000    0.000 _collections_abc.py:865(__len__)
        1    0.000    0.000    0.000    0.000 _decomp_lu.py:1(<module>)
        1    0.000    0.000    0.000    0.000 testing.py:124(TestParseResultsAsserts)
        3    0.000    0.000    0.000    0.000 generic.py:723(_set_axis)
       14    0.000    0.000    0.000    0.000 cpu.py:99(target_data)
        1    0.000    0.000    0.000    0.000 arrayobj.py:3982(intrin_alloc)
        2    0.000    0.000    0.000    0.000 getlimits.py:563(tiny)
        2    0.000    0.000    0.000    0.000 offsetbox.py:45(_compat_get_offset)
        1    0.000    0.000    0.000    0.000 cmathdecl.py:44(Cmath_log)
        1    0.000    0.000    0.000    0.000 cmathdecl.py:13(CMath_unary)
        1    0.000    0.000    0.000    0.000 actions.py:1(<module>)
       13    0.000    0.000    0.000    0.000 functions.py:681(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:1852(Circle)
       38    0.000    0.000    0.000    0.000 __init__.py:23(<genexpr>)
        1    0.000    0.000    0.000    0.000 animation.py:154(AbstractMovieWriter)
       16    0.000    0.000    0.000    0.000 getlimits.py:672(max)
       18    0.000    0.000    0.000    0.000 base.py:465(register)
        5    0.000    0.000    0.000    0.000 misc.py:161(__init__)
        1    0.000    0.000    0.000    0.000 npydecl.py:450(parse_shape)
        2    0.000    0.000    0.000    0.000 methods.py:16(_get_method_wrappers)
        5    0.000    0.000    0.000    0.000 common.py:169(_expand_user)
        9    0.000    0.000    0.000    0.000 typeinfer.py:550(_is_array_not_precise)
       29    0.000    0.000    0.000    0.000 array_exprs.py:368(<genexpr>)
       88    0.000    0.000    0.000    0.000 typed_passes.py:35(fallback_context)
       58    0.000    0.000    0.000    0.000 results.py:244(__bool__)
        1    0.000    0.000    0.000    0.000 _sketches.py:1(<module>)
      134    0.000    0.000    0.000    0.000 six.py:93(__init__)
       22    0.000    0.000    0.000    0.000 untyped_passes.py:1609(get_analysis_usage)
        1    0.000    0.000    0.000    0.000 eigen.py:1(<module>)
       59    0.000    0.000    0.000    0.000 imputils.py:47(lower_getattr)
        1    0.000    0.000    0.000    0.000 model.py:91(build_backend_type)
        1    0.000    0.000    0.000    0.000 art3d.py:610(Path3DCollection)
       17    0.000    0.000    0.000    0.000 dtypes.py:308(construct_from_string)
       13    0.000    0.000    0.000    0.000 codegen.py:880(_object_compiled_hook)
       11    0.000    0.000    0.000    0.000 callconv.py:105(init_call_helper)
        1    0.000    0.000    0.000    0.000 PaletteFile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _gcrotmk.py:1(<module>)
        6    0.000    0.000    0.000    0.000 rcsetup.py:174(_make_type_validator)
        1    0.000    0.000    0.000    0.000 netcdf.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mio.py:1(<module>)
        3    0.000    0.000    0.000    0.000 six.py:96(__get__)
       44    0.000    0.000    0.000    0.000 typeinfer.py:212(__init__)
        1    0.000    0.000    0.000    0.000 builtins.py:225(BinOpTrueDiv)
        1    0.000    0.000    0.000    0.000 _base.py:60(spmatrix)
        1    0.000    0.000    0.000    0.000 Image.py:205(Palette)
        1    0.000    0.000    0.000    0.000 arrayterator.py:1(<module>)
       48    0.000    0.000    0.000    0.000 dispatcher.py:220(__init__)
        1    0.000    0.000    0.000    0.000 unicode.py:231(Japanese)
        2    0.000    0.000    0.000    0.000 parse.py:436(urlsplit)
        1    0.000    0.000    0.000    0.000 idl.py:1(<module>)
       13    0.000    0.000    0.000    0.000 rcsetup.py:152(validate_axisbelow)
        2    0.000    0.000    0.000    0.000 getlimits.py:540(smallest_normal)
       88    0.000    0.000    0.000    0.000 untyped_passes.py:26(fallback_context)
        1    0.000    0.000    0.000    0.000 arffread.py:1(<module>)
        3    0.000    0.000    0.000    0.000 ir.py:637(__repr__)
        1    0.000    0.000    0.000    0.000 _asarray.py:22(require)
        3    0.000    0.000    0.000    0.000 arrayobj.py:174(<listcomp>)
       52    0.000    0.000    0.000    0.000 _decorators.py:434(__init__)
       35    0.000    0.000    0.000    0.000 ir.py:1268(is_terminated)
        1    0.000    0.000    0.000    0.000 mio5.py:1(<module>)
      150    0.000    0.000    0.000    0.000 abstract.py:139(can_convert_to)
        1    0.000    0.000    0.000    0.000 _decomp_qz.py:1(<module>)
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:581(_module_repr_from_spec)
        1    0.000    0.000    0.000    0.000 ccallback.py:32(CFunc)
        1    0.000    0.000    0.000    0.000 firstlinefinder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 decomp_schur.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mio4.py:1(<module>)
        1    0.000    0.000    0.000    0.000 extract.py:1(<module>)
        1    0.000    0.000    0.000    0.000 blocks.py:2254(ObjectBlock)
       11    0.000    0.000    0.000    0.000 bytecode.py:174(__init__)
        1    0.000    0.000    0.000    0.000 mmio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 harwell_boeing.py:1(<module>)
        2    0.000    0.000    0.000    0.000 core.py:3528(__init__)
       11    0.000    0.000    0.000    0.000 funcdesc.py:16(qualifying_prefix)
        1    0.000    0.000    0.000    0.000 dia.py:1(<module>)
       94    0.000    0.000    0.000    0.000 templates.py:58(pysig)
        1    0.000    0.000    0.000    0.000 _pytesttester.py:1(<module>)
        1    0.000    0.000    0.000    0.000 decomp_lu.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sputils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 flinalg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:3757(And)
        1    0.000    0.000    0.000    0.000 _dtype.py:1(<module>)
        8    0.000    0.000    0.000    0.000 util.py:116(clear)
        1    0.000    0.000    0.000    0.000 miobase.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _warnings.py:1(<module>)
        1    0.000    0.000    0.000    0.000 managers.py:306(apply)
       12    0.000    0.000    0.000    0.000 typeinfer.py:779(<genexpr>)
        3    0.000    0.000    0.000    0.000 core.py:687(<listcomp>)
        1    0.000    0.000    0.000    0.000 cpu.py:33(CPUContext)
        1    0.000    0.000    0.000    0.000 sysconfig.py:178(is_python_build)
        5    0.000    0.000    0.000    0.000 dispatcher.py:758(_callback_add_llvm_timer)
        1    0.000    0.000    0.000    0.000 decomp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 special_matrices.py:1(<module>)
        4    0.000    0.000    0.000    0.000 extending.py:24(type_callable)
        1    0.000    0.000    0.000    0.000 dsolve.py:1(<module>)
       73    0.000    0.000    0.000    0.000 {function FreezableDefaultDict.__missing__ at 0x7fa8c4b0c160}
        4    0.000    0.000    0.000    0.000 array_exprs.py:15(_is_ufunc)
       51    0.000    0.000    0.000    0.000 dispatcher.py:263(<genexpr>)
        6    0.000    0.000    0.000    0.000 config.py:596(_get_root)
        1    0.000    0.000    0.000    0.000 hashing.py:445(DJBX33A)
        1    0.000    0.000    0.000    0.000 mio5_params.py:1(<module>)
       11    0.000    0.000    0.000    0.000 transforms.py:737(_eliminate_nested_withs)
        1    0.000    0.000    0.000    0.000 collections.py:1829(TriMesh)
       45    0.000    0.000    0.000    0.000 contextlib.py:442(_create_exit_wrapper)
        5    0.000    0.000    0.000    0.000 registry.py:88(__init__)
       11    0.000    0.000    0.000    0.000 untyped_passes.py:98(run_pass)
       41    0.000    0.000    0.000    0.000 codegen.py:560(_raise_if_finalized)
        7    0.000    0.000    0.000    0.000 weakref.py:368(__init__)
        2    0.000    0.000    0.000    0.000 compat.py:1(<module>)
        1    0.000    0.000    0.000    0.000 decomp_qr.py:1(<module>)
       11    0.000    0.000    0.000    0.000 controlflow.py:373(_remove_node_edges)
        1    0.000    0.000    0.000    0.000 __init__.py:771(FastPath)
       19    0.000    0.000    0.000    0.000 dataclasses.py:409(<listcomp>)
        1    0.000    0.000    0.000    0.000 isolve.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dataflow.py:10(DataFlowAnalysis)
        1    0.000    0.000    0.000    0.000 targets.py:202(name)
       48    0.000    0.000    0.000    0.000 __init__.py:343(<genexpr>)
        5    0.000    0.000    0.000    0.000 ir.py:428(build_tuple)
        1    0.000    0.000    0.000    0.000 builder.py:550(neg)
        7    0.000    0.000    0.000    0.000 series.py:626(name)
        1    0.000    0.000    0.000    0.000 csc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lsmr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _internal.py:240(_missing_ctypes)
        1    0.000    0.000    0.000    0.000 sql.py:2168(SQLiteDatabase)
        1    0.000    0.000    0.000    0.000 bsr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 online.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pytables.py:2263(DataCol)
       85    0.000    0.000    0.000    0.000 _compat_pickle.py:167(<genexpr>)
      110    0.000    0.000    0.000    0.000 registry.py:10(__init__)
        2    0.000    0.000    0.000    0.000 misc.py:123(__init__)
       93    0.000    0.000    0.000    0.000 inspect.py:3010(return_annotation)
        1    0.000    0.000    0.000    0.000 numbers.py:566(_implement_bitwise_operators)
        5    0.000    0.000    0.000    0.000 rcsetup.py:212(_validate_pathlike)
        1    0.000    0.000    0.000    0.000 sysconfig.py:161(_is_python_source_dir)
        1    0.000    0.000    0.000    0.000 manager.py:1(<module>)
        1    0.000    0.000    0.000    0.000 byteordercodes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 interpreter.py:2060(op_LOAD_DEREF)
        1    0.000    0.000    0.000    0.000 core.py:1032(enable_packrat)
       11    0.000    0.000    0.000    0.000 errors.py:462(__init__)
        1    0.000    0.000    0.000    0.000 dok.py:1(<module>)
        4    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BufferedReader' objects}
        4    0.000    0.000    0.000    0.000 array_exprs.py:347(<listcomp>)
        1    0.000    0.000    0.000    0.000 readers.py:1414(_get_options_with_defaults)
        3    0.000    0.000    0.000    0.000 inference.py:267(is_dict_like)
        1    0.000    0.000    0.000    0.000 missing.py:553(_array_equivalent_object)
        1    0.000    0.000    0.000    0.000 interface.py:1(<module>)
        2    0.000    0.000    0.000    0.000 targetconfig.py:125(find_options)
        1    0.000    0.000    0.000    0.000 hb.py:361(HBMatrixType)
       34    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:61(<genexpr>)
        1    0.000    0.000    0.000    0.000 npydecl.py:347(<listcomp>)
        1    0.000    0.000    0.000    0.000 coo.py:1(<module>)
       54    0.000    0.000    0.000    0.000 imputils.py:95(lower_cast)
        1    0.000    0.000    0.000    0.000 builtins.py:71(Range)
        2    0.000    0.000    0.000    0.000 core.py:2278(__init__)
       32    0.000    0.000    0.000    0.000 __init__.py:1845(_str_lower_equal)
        1    0.000    0.000    0.000    0.000 decomp_cholesky.py:1(<module>)
       25    0.000    0.000    0.000    0.000 base.py:194(enable_boundscheck)
        3    0.000    0.000    0.000    0.000 {built-in method numpy.zeros}
        1    0.000    0.000    0.000    0.000 __init__.py:22(<listcomp>)
        5    0.000    0.000    0.000    0.000 datetime.py:384(_check_date_fields)
        1    0.000    0.000    0.000    0.000 options.py:72(DefaultOptions)
        1    0.000    0.000    0.000    0.000 csr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 methods.py:1(<module>)
       11    0.000    0.000    0.000    0.000 nrt.py:66(library)
        1    0.000    0.000    0.000    0.000 datetime.py:1214(time)
        1    0.000    0.000    0.000    0.000 compressed.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mio_utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:322(condition_as_parse_action)
       15    0.000    0.000    0.000    0.000 dispatcher.py:923(cb_compiler)
        1    0.000    0.000    0.000    0.000 __init__.py:113(<listcomp>)
        1    0.000    0.000    0.000    0.000 construct.py:1(<module>)
       14    0.000    0.000    0.000    0.000 instructions.py:562(add_incoming)
        1    0.000    0.000    0.000    0.000 contextlib.py:75(__call__)
       44    0.000    0.000    0.000    0.000 controlflow.py:79(<listcomp>)
       11    0.000    0.000    0.000    0.000 {built-in method binascii.b2a_base64}
        1    0.000    0.000    0.000    0.000 {built-in method pandas._libs.missing.isnaobj}
        9    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
       10    0.000    0.000    0.000    0.000 dispatcher.py:742(_callback_add_timer)
        1    0.000    0.000    0.000    0.000 _mmio.py:246(MMFile)
       95    0.000    0.000    0.000    0.000 results.py:17(__getitem__)
        1    0.000    0.000    0.000    0.000 base.py:796(get_struct_type)
        1    0.000    0.000    0.000    0.000 _decomp_cholesky.py:1(<module>)
        1    0.000    0.000    0.000    0.000 streams.py:1(<module>)
        1    0.000    0.000    0.000    0.000 spss.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mio5_utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:702(Popen)
        2    0.000    0.000    0.000    0.000 core.py:2946(_update_from)
        1    0.000    0.000    0.000    0.000 _decomp_polar.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _expm_frechet.py:1(<module>)
      146    0.000    0.000    0.000    0.000 {built-in method io.text_encoding}
        1    0.000    0.000    0.000    0.000 _base.py:1581(close)
       11    0.000    0.000    0.000    0.000 utils.py:233(pop)
        1    0.000    0.000    0.000    0.000 executionengine.py:225(__init__)
        1    0.000    0.000    0.000    0.000 executionengine.py:117(target_data)
        1    0.000    0.000    0.000    0.000 __init__.py:972(distributions)
        6    0.000    0.000    0.000    0.000 iterators.py:22(__init__)
       12    0.000    0.000    0.000    0.000 llvm_pass_timings.py:281(__init__)
        1    0.000    0.000    0.000    0.000 quiver.py:235(QuiverKey)
        1    0.000    0.000    0.000    0.000 instructions.py:757(__init__)
       12    0.000    0.000    0.000    0.000 npydecl.py:244(generic)
        2    0.000    0.000    0.000    0.000 base.py:575(get_bound_function)
        1    0.000    0.000    0.000    0.000 lazy.py:118(<listcomp>)
        1    0.000    0.000    0.000    0.000 patches.py:934(PathPatch)
        1    0.000    0.000    0.000    0.000 _parser.py:1373(_result)
        1    0.000    0.000    0.000    0.000 twodim_base.py:162(eye)
        1    0.000    0.000    0.000    0.000 defchararray.py:1804(chararray)
       89    0.000    0.000    0.000    0.000 {method 'pop' of 'set' objects}
        1    0.000    0.000    0.000    0.000 _tester.py:1(<module>)
        4    0.000    0.000    0.000    0.000 functions.py:414(<listcomp>)
        1    0.000    0.000    0.000    0.000 abc.py:312(ResourceReader)
        1    0.000    0.000    0.000    0.000 models.py:179(BooleanModel)
        1    0.000    0.000    0.000    0.000 _decomp_qr.py:1(<module>)
        4    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
        3    0.000    0.000    0.000    0.000 threading.py:236(__init__)
       56    0.000    0.000    0.000    0.000 cpu.py:108(codegen)
        1    0.000    0.000    0.000    0.000 inference.py:1(<module>)
        1    0.000    0.000    0.000    0.000 python_parser.py:914(_get_index_name)
      153    0.000    0.000    0.000    0.000 abstract.py:147(can_convert_from)
       81    0.000    0.000    0.000    0.000 targetconfig.py:34(type)
        1    0.000    0.000    0.000    0.000 _tripcolor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _extract.py:1(<module>)
       10    0.000    0.000    0.000    0.000 registry.py:46(do_register)
       32    0.000    0.000    0.000    0.000 fromnumeric.py:3121(ndim)
        1    0.000    0.000    0.000    0.000 numbers.py:294(Integral)
       78    0.000    0.000    0.000    0.000 signal.py:21(<lambda>)
       30    0.000    0.000    0.000    0.000 event.py:276(done)
        1    0.000    0.000    0.000    0.000 image.py:230(_ImageBase)
        2    0.000    0.000    0.000    0.000 utils.py:442(runonce)
        7    0.000    0.000    0.000    0.000 sre_parse.py:259(getwhile)
       33    0.000    0.000    0.000    0.000 inline_closurecall.py:785(debug_print)
        2    0.000    0.000    0.000    0.000 _mio5_params.py:183(_convert_codecs)
        3    0.000    0.000    0.000    0.000 genericpath.py:27(isfile)
        1    0.000    0.000    0.000    0.000 builtins.py:441(bool_sequence)
       13    0.000    0.000    0.000    0.000 ir.py:800(__init__)
        1    0.000    0.000    0.000    0.000 art3d.py:183(Line3D)
        1    0.000    0.000    0.000    0.000 sql.py:1503(SQLDatabase)
        1    0.000    0.000    0.000    0.000 rcsetup.py:286(_validate_color_or_linecolor)
       23    0.000    0.000    0.000    0.000 models.py:45(get_data_type)
        1    0.000    0.000    0.000    0.000 pylowering.py:66(PyLower)
        2    0.000    0.000    0.000    0.000 common.py:1190(is_potential_multi_index)
       60    0.000    0.000    0.000    0.000 types.py:481(packed)
       22    0.000    0.000    0.000    0.000 inline_closurecall.py:321(<listcomp>)
        1    0.000    0.000    0.000    0.000 tarfile.py:715(TarInfo)
