Creating surface profile...
Computing temperature evolution...
         5351012 function calls (5302262 primitive calls) in 6.801 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 ticker.py:154(_DummyAxis)
        2    0.000    0.000    0.000    0.000 compdoc.py:285(_get_stream)
       24    0.000    0.000    0.000    0.000 function.py:48(__init__)
        1    0.000    0.000    0.000    0.000 tz.py:482(_set_tzdata)
       19    0.000    0.000    0.000    0.000 datetimes.py:115(_field_accessor)
        1    0.000    0.000    0.000    0.000 __init__.py:567(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:443(inner)
        1    0.000    0.000    0.000    0.000 abc.py:312(ResourceReader)
        1    0.000    0.000    0.000    0.000 core.py:257(<listcomp>)
        1    0.000    0.000    0.000    0.000 rcsetup.py:256(_validate_toolbar)
       38    0.000    0.000    0.000    0.000 _pydecimal.py:3913(<genexpr>)
        1    0.000    0.000    0.000    0.000 random.py:519(<listcomp>)
        1    0.000    0.000    0.000    0.000 formatting.py:1016(xf_epilogue)
       39    0.000    0.000    0.000    0.000 __init__.py:465(_parse_letter_version)
        1    0.000    0.000    0.000    0.000 dispatcher.py:237(_DispatcherBase)
        1    0.000    0.000    0.000    0.000 _lil.py:19(lil_matrix)
        2    0.000    0.000    0.000    0.000 textwrap.py:146(_munge_whitespace)
        1    0.000    0.000    0.000    0.000 collections.py:928(_CollectionWithSizes)
        1    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 core.py:47(<dictcomp>)
       40    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        8    0.000    0.000    0.000    0.000 dataclasses.py:326(__set_name__)
        1    0.000    0.000    0.000    0.000 widgets.py:3229(RectangleSelector)
        2    0.000    0.000    0.000    0.000 builder.py:115(wrap)
        1    0.000    0.000    0.000    0.000 _netcdf.py:802(netcdf_variable)
        1    0.000    0.000    0.000    0.000 tempfile.py:661(SpooledTemporaryFile)
       32    0.000    0.000    0.000    0.000 function_base.py:18(_linspace_dispatcher)
        1    0.000    0.000    0.000    0.000 _matfuncs.py:336(_ExpmPadeHelper)
        1    0.000    0.000    0.000    0.000 codegen.py:641(CPUCodeLibrary)
        1    0.000    0.000    0.000    0.000 builtins.py:396(<listcomp>)
        1    0.000    0.000    0.000    0.000 _tripcolor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 python_parser.py:1077(_get_lines)
        7    0.000    0.000    0.000    0.000 typing.py:2328(_namedtuple_mro_entries)
        7    0.000    0.000    0.000    0.000 dataclasses.py:591(<listcomp>)
        1    0.000    0.000    0.000    0.000 api.py:23(FFI)
       38    0.000    0.000    0.000    0.000 {method 'popitem' of 'dict' objects}
       40    0.000    0.000    0.000    0.000 compiler_machinery.py:41(name)
       36    0.000    0.000    0.000    0.000 imputils.py:28(lower)
        3    0.000    0.000    0.000    0.000 __init__.py:218(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _netcdf.py:98(netcdf_file)
        1    0.000    0.000    0.000    0.000 _text.py:7(FoldedCase)
        1    0.000    0.000    0.000    0.000 contour.py:628(ContourSet)
        3    0.000    0.000    0.000    0.000 imputils.py:55(decorate)
        1    0.000    0.000    0.000    0.000 patches.py:2177(_Style)
        8    0.000    0.000    0.000    0.000 utils.py:70(__getattr__)
       47    0.000    0.000    0.000    0.000 core.py:4088(<genexpr>)
       23    0.000    0.000    0.000    0.000 overrides.py:196(array_function_from_dispatcher)
       35    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
        6    0.000    0.000    0.000    0.000 six.py:131(__init__)
        1    0.000    0.000    0.000    0.000 zipfile.py:1190(ZipFile)
       52    0.000    0.000    0.000    0.000 {method 'removesuffix' of 'str' objects}
       92    0.000    0.000    0.000    0.000 accessor.py:141(<lambda>)
        1    0.000    0.000    0.000    0.000 builtins.py:233(BinOpFloorDiv)
       39    0.000    0.000    0.000    0.000 dataclasses.py:395(<genexpr>)
       56    0.000    0.000    0.000    0.000 pathlib.py:412(_select_from)
        1    0.000    0.000    0.000    0.000 exceptions.py:19(ParseBaseException)
        9    0.000    0.000    0.000    0.000 core.py:3532(parseImpl)
        1    0.000    0.000    0.000    0.000 pathlib.py:128(<setcomp>)
        1    0.000    0.000    0.000    0.000 dviread.py:1034(_LuatexKpsewhich)
        6    0.000    0.000    0.000    0.000 _exceptions.py:17(_display_as_base)
        1    0.000    0.000    0.000    0.000 generic.py:1882(__iter__)
       12    0.000    0.000    0.000    0.000 common.py:1646(<genexpr>)
        1    0.000    0.000    0.000    0.000 ImageChops.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:5117(Forward)
        1    0.000    0.000    0.000    0.000 visualise.py:1(<module>)
       14    0.000    0.000    0.000    0.000 dataclasses.py:602(<genexpr>)
        1    0.000    0.000    0.000    0.000 _methods.py:66(_count_reduce_items)
        3    0.000    0.000    0.000    0.000 python_parser.py:685(_is_line_empty)
        1    0.000    0.000    0.000    0.000 __init__.py:182(<listcomp>)
        1    0.000    0.000    0.000    0.000 align.py:67(_filter_special_cases)
        1    0.000    0.000    0.000    0.000 unicode.py:31(unicode_set)
        1    0.000    0.000    0.000    0.000 frequencies.py:178(_FrequencyInferer)
        1    0.000    0.000    0.000    0.000 dufunc.py:69(DUFunc)
        1    0.000    0.000    0.000    0.000 codegen.py:518(CodeLibrary)
       39    0.000    0.000    0.000    0.000 dataclasses.py:1098(<genexpr>)
       22    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
        1    0.000    0.000    0.000    0.000 dataframe_protocol.py:169(Column)
        1    0.000    0.000    0.000    0.000 gufunc.py:10(GUFunc)
       16    0.000    0.000    0.000    0.000 __init__.py:1261(append)
        5    0.000    0.000    0.000    0.000 core.py:5721(token_map)
        8    0.000    0.000    0.000    0.000 utils.py:153(__eq__)
        2    0.000    0.000    0.000    0.000 os.py:1080(__subclasshook__)
        1    0.000    0.000    0.000    0.000 core.py:6480(MaskedConstant)
       33    0.000    0.000    0.000    0.000 __init__.py:80(<genexpr>)
        1    0.000    0.000    0.000    0.000 init_utils.py:10(generate_version_info)
        1    0.000    0.000    0.000    0.000 stata.py:2231(StataWriter)
       15    0.000    0.000    0.000    0.000 results.py:247(__iter__)
        1    0.000    0.000    0.000    0.000 ffi.py:88(__init__)
        1    0.000    0.000    0.000    0.000 boolean.py:232(BooleanArray)
        1    0.000    0.000    0.000    0.000 formatting.py:1089(initialise_book)
        1    0.000    0.000    0.000    0.000 numerictypes.py:433(__getitem__)
        8    0.000    0.000    0.000    0.000 _weakrefset.py:17(__init__)
        1    0.000    0.000    0.000    0.000 _factories.py:56(__init__)
        1    0.000    0.000    0.000    0.000 colors.py:1207(Normalize)
        5    0.000    0.000    0.000    0.000 generic.py:46(_subclasscheck)
        1    0.000    0.000    0.000    0.000 selectors.py:81(BaseSelector)
        1    0.000    0.000    0.000    0.000 models.py:302(OpaqueModel)
        1    0.000    0.000    0.000    0.000 axis3d.py:588(XAxis)
        1    0.000    0.000    0.000    0.000 rolling.py:110(BaseWindow)
        1    0.000    0.000    0.000    0.000 transforms.py:10(PassManagerBuilder)
        3    0.000    0.000    0.000    0.000 base.py:58(_validate_set_axis)
       23    0.000    0.000    0.000    0.000 config.py:810(inner)
        2    0.000    0.000    0.000    0.000 ffi.py:211(__init__)
        7    0.000    0.000    0.000    0.000 dataclasses.py:345(__init__)
        1    0.000    0.000    0.000    0.000 builtins.py:762(SliceAttribute)
        1    0.000    0.000    0.000    0.000 info.py:358(BaseInfo)
        3    0.000    0.000    0.000    0.000 copyreg.py:12(pickle)
        1    0.000    0.000    0.000    0.000 parse.py:147(_NetlocResultMixinBase)
        1    0.000    0.000    0.000    0.000 dtype.py:39(ArrowDtype)
        1    0.000    0.000    0.000    0.000 mask_ops.py:1(<module>)
        1    0.000    0.000    0.000    0.000 base.py:1242(_initialize_llvm_lock_event)
        2    0.000    0.000    0.000    0.000 sre_parse.py:990(addgroup)
        1    0.000    0.000    0.000    0.000 cpu_options.py:25(__init__)
        4    0.000    0.000    0.000    0.000 types.py:215(__new)
       27    0.000    0.000    0.000    0.000 results.py:238(__contains__)
        1    0.000    0.000    0.000    0.000 byteflow.py:1188(State)
        1    0.000    0.000    0.000    0.000 npytypes.py:298(NumpyNdIterType)
        1    0.000    0.000    0.000    0.000 _enums.py:115(<listcomp>)
        1    0.000    0.000    0.000    0.000 {built-in method numba._dispatcher.typeof_init}
        1    0.000    0.000    0.000    0.000 core.py:89(__compat__)
       10    0.000    0.000    0.000    0.000 _text.py:90(lower)
       10    0.000    0.000    0.000    0.000 _docstring.py:33(__init__)
        1    0.000    0.000    0.000    0.000 _globals.py:80(__new__)
        2    0.000    0.000    0.000    0.000 common.py:1244(is_bool_dtype)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3543(_Backend)
        1    0.000    0.000    0.000    0.000 random.py:826(getrandbits)
       27    0.000    0.000    0.000    0.000 typing.py:1554(<genexpr>)
        7    0.000    0.000    0.000    0.000 dataclasses.py:1040(<listcomp>)
        1    0.000    0.000    0.000    0.000 decorator.py:65(FunctionMaker)
        1    0.000    0.000    0.000    0.000 {pandas._libs.lib.array_equivalent_object}
        1    0.000    0.000    0.000    0.000 __init__.py:902(createLock)
        1    0.000    0.000    0.000    0.000 _data.py:19(_data_matrix)
       32    0.000    0.000    0.000    0.000 fromnumeric.py:3117(_ndim_dispatcher)
        4    0.000    0.000    0.000    0.000 utils.py:183(_is_utf)
        1    0.000    0.000    0.000    0.000 tfqmr.py:1(<module>)
        4    0.000    0.000    0.000    0.000 dataclasses.py:1390(exec_body_callback)
        7    0.000    0.000    0.000    0.000 abc.py:146(update_abstractmethods)
        3    0.000    0.000    0.000    0.000 {method 'add_index_reference' of 'pandas._libs.internals.BlockValuesRefs' objects}
        5    0.000    0.000    0.000    0.000 managers.py:2011(internal_values)
        1    0.000    0.000    0.000    0.000 core.py:4866(ZeroOrMore)
       22    0.000    0.000    0.000    0.000 core.py:3627(recurse)
        1    0.000    0.000    0.000    0.000 masked_accumulations.py:1(<module>)
        6    0.000    0.000    0.000    0.000 config.py:637(_translate_key)
        1    0.000    0.000    0.000    0.000 array_manager.py:1147(SingleArrayManager)
        1    0.000    0.000    0.000    0.000 _procrustes.py:1(<module>)
        9    0.000    0.000    0.000    0.000 registry.py:39(register)
        1    0.000    0.000    0.000    0.000 npydecl.py:169(NumpyRulesArrayOperator)
        5    0.000    0.000    0.000    0.000 types.py:116(__init__)
       32    0.000    0.000    0.000    0.000 fromnumeric.py:2302(_any_dispatcher)
       44    0.000    0.000    0.000    0.000 builtins.py:142(<genexpr>)
        1    0.000    0.000    0.000    0.000 funcdesc.py:24(FunctionDescriptor)
        1    0.000    0.000    0.000    0.000 std.py:130(Bar)
        1    0.000    0.000    0.000    0.000 grouper.py:57(Grouper)
        1    0.000    0.000    0.000    0.000 builtins.py:255(<listcomp>)
        4    0.000    0.000    0.000    0.000 rcsetup.py:221(validate_fonttype)
        2    0.000    0.000    0.000    0.000 _functools.py:6(method_cache)
        1    0.000    0.000    0.000    0.000 textpath.py:26(__init__)
        1    0.000    0.000    0.000    0.000 builtins.py:227(<listcomp>)
       14    0.000    0.000    0.000    0.000 decorator.py:195(<genexpr>)
       47    0.000    0.000    0.000    0.000 accessors.py:151(<lambda>)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_224}
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:254(_requires_builtin_wrapper)
        1    0.000    0.000    0.000    0.000 __init__.py:853(_addHandlerRef)
        1    0.000    0.000    0.000    0.000 pytables.py:2578(Fixed)
        1    0.000    0.000    0.000    0.000 base_parser.py:340(_maybe_make_multi_index_columns)
       12    0.000    0.000    0.000    0.000 legend_handler.py:62(__init__)
        1    0.000    0.000    0.000    0.000 datetimelike.py:1582(DatelikeOps)
        1    0.000    0.000    0.000    0.000 socket.py:214(socket)
        1    0.000    0.000    0.000    0.000 _coo.py:22(coo_matrix)
        2    0.000    0.000    0.000    0.000 expr.py:127(_compose)
        1    0.000    0.000    0.000    0.000 sheet.py:50(Sheet)
        1    0.000    0.000    0.000    0.000 _bsr.py:22(bsr_matrix)
        1    0.000    0.000    0.000    0.000 quopri.py:1(<module>)
       14    0.000    0.000    0.000    0.000 scalars.py:129(__lt__)
        1    0.000    0.000    0.000    0.000 _binary.py:1(<module>)
        1    0.000    0.000    0.000    0.000 builtins.py:409(UnorderedCmpOp)
        1    0.000    0.000    0.000    0.000 book.py:1160(handle_sst)
        1    0.000    0.000    0.000    0.000 legend_handler.py:637(__init__)
        1    0.000    0.000    0.000    0.000 builtins.py:239(BinOpFloorDiv)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:522(_calc_mode)
        1    0.000    0.000    0.000    0.000 transforms.py:1148(LockableBbox)
        1    0.000    0.000    0.000    0.000 _base.py:518(BaseExcelReader)
       20    0.000    0.000    0.000    0.000 _inspect.py:142(<lambda>)
        1    0.000    0.000    0.000    0.000 _inspect.py:1(<module>)
        2    0.000    0.000    0.000    0.000 model.py:264(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:12(<listcomp>)
        1    0.000    0.000    0.000    0.000 registry.py:24(CPUTarget)
        1    0.000    0.000    0.000    0.000 numeric.py:238(NumericArray)
        2    0.000    0.000    0.000    0.000 typing.py:964(__mro_entries__)
        1    0.000    0.000    0.000    0.000 _triangulation.py:6(Triangulation)
       30    0.000    0.000    0.000    0.000 version.py:452(_parse_letter_version)
        3    0.000    0.000    0.000    0.000 six.py:85(_import_module)
        1    0.000    0.000    0.000    0.000 lowering.py:333(Lower)
        1    0.000    0.000    0.000    0.000 process.py:399(__init__)
        1    0.000    0.000    0.000    0.000 config.py:435(num_threads_default)
        4    0.000    0.000    0.000    0.000 inspect.py:3033(<dictcomp>)
        1    0.000    0.000    0.000    0.000 base64mime.py:1(<module>)
        1    0.000    0.000    0.000    0.000 passmanagers.py:103(PassManager)
        1    0.000    0.000    0.000    0.000 tz.py:381(__init__)
        3    0.000    0.000    0.000    0.000 textwrap.py:115(__init__)
        1    0.000    0.000    0.000    0.000 typeinfer.py:955(TypeInferer)
       24    0.000    0.000    0.000    0.000 dviread.py:188(_dispatch)
        2    0.000    0.000    0.000    0.000 sysconfig.py:257(get_default_scheme)
        1    0.000    0.000    0.000    0.000 parfor_lowering_utils.py:11(ParforLoweringBuilder)
        1    0.000    0.000    0.000    0.000 builtins.py:44(<listcomp>)
        2    0.000    0.000    0.000    0.000 blocks.py:2303(maybe_coerce_values)
        1    0.000    0.000    0.000    0.000 model.py:102(PrimitiveType)
       42    0.000    0.000    0.000    0.000 builtins.py:150(<genexpr>)
       31    0.000    0.000    0.000    0.000 core.py:4098(<genexpr>)
        1    0.000    0.000    0.000    0.000 book.py:270(Book)
        1    0.000    0.000    0.000    0.000 tz.py:1545(__init__)
        1    0.000    0.000    0.000    0.000 manager.py:10(__init__)
        1    0.000    0.000    0.000    0.000 book.py:1185(handle_writeaccess)
       23    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
        1    0.000    0.000    0.000    0.000 builtins.py:404(<listcomp>)
        3    0.000    0.000    0.000    0.000 {built-in method posix.readlink}
        1    0.000    0.000    0.000    0.000 ast.py:76(_convert_signed_num)
        3    0.000    0.000    0.000    0.000 blocks.py:2332(get_block_type)
        1    0.000    0.000    0.000    0.000 pytables.py:1942(IndexCol)
        1    0.000    0.000    0.000    0.000 inspection.py:1(<module>)
        7    0.000    0.000    0.000    0.000 rrule.py:70(__init__)
        1    0.000    0.000    0.000    0.000 base.py:181(SelectionMixin)
        1    0.000    0.000    0.000    0.000 index_tricks.py:306(AxisConcatenator)
        2    0.000    0.000    0.000    0.000 tokenize.py:327(find_cookie)
        2    0.000    0.000    0.000    0.000 _xlrd.py:37(_workbook_class)
        1    0.000    0.000    0.000    0.000 gridspec.py:530(SubplotSpec)
        1    0.000    0.000    0.000    0.000 abstract.py:370(ArrayCompatible)
       16    0.000    0.000    0.000    0.000 take.py:352(_view_wrapper)
       12    0.000    0.000    0.000    0.000 std.py:225(__init__)
        1    0.000    0.000    0.000    0.000 core.py:2354(Keyword)
        1    0.000    0.000    0.000    0.000 builtins.py:397(<listcomp>)
        1    0.000    0.000    0.000    0.000 caching.py:36(_Cache)
        1    0.000    0.000    0.000    0.000 subprocess.py:425(CompletedProcess)
        6    0.000    0.000    0.000    0.000 signal.py:49(decorator)
        1    0.000    0.000    0.000    0.000 backend_tools.py:652(ZoomPanBase)
       36    0.000    0.000    0.000    0.000 core.py:4099(<genexpr>)
       22    0.000    0.000    0.000    0.000 deprecation.py:171(__set_name__)
       12    0.000    0.000    0.000    0.000 period.py:103(_field_accessor)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2751(FigureManagerBase)
       32    0.000    0.000    0.000    0.000 multiarray.py:664(result_type)
       38    0.000    0.000    0.000    0.000 {built-in method _ctypes.sizeof}
       24    0.000    0.000    0.000    0.000 patches.py:2238(<genexpr>)
        1    0.000    0.000    0.000    0.000 core.py:3511(__init__)
        1    0.000    0.000    0.000    0.000 backend_managers.py:32(ToolManager)
        1    0.000    0.000    0.000    0.000 managers.py:972(BlockManager)
        4    0.000    0.000    0.000    0.000 core.py:4895(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 roperator.py:1(<module>)
        3    0.000    0.000    0.000    0.000 imputils.py:42(_decorate_attr)
        1    0.000    0.000    0.000    0.000 stata.py:3158(StataWriter117)
        2    0.000    0.000    0.000    0.000 core.py:3379(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 _interface.py:634(_ProductLinearOperator)
        1    0.000    0.000    0.000    0.000 utf_16_le.py:33(getregentry)
        1    0.000    0.000    0.000    0.000 proj3d.py:1(<module>)
        6    0.000    0.000    0.000    0.000 event.py:66(_guard_kind)
        1    0.000    0.000    0.000    0.000 dispatch.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dtypes.py:1305(PandasDtype)
        1    0.000    0.000    0.000    0.000 _enums.py:181(<listcomp>)
        1    0.000    0.000    0.000    0.000 gzip.py:121(GzipFile)
        2    0.000    0.000    0.000    0.000 _collections_abc.py:381(__subclasshook__)
        1    0.000    0.000    0.000    0.000 accessor.py:19(DirNamesMixin)
        1    0.000    0.000    0.000    0.000 _json.py:787(JsonReader)
        1    0.000    0.000    0.000    0.000 colors.py:647(Colormap)
        1    0.000    0.000    0.000    0.000 cm.py:374(ScalarMappable)
        1    0.000    0.000    0.000    0.000 calendar.py:54(<listcomp>)
        1    0.000    0.000    0.000    0.000 relativedelta.py:18(relativedelta)
        1    0.000    0.000    0.000    0.000 gbq.py:1(<module>)
        2    0.000    0.000    0.000    0.000 tokenize.py:321(read_or_stop)
        5    0.000    0.000    0.000    0.000 os.py:817(fsdecode)
        6    0.000    0.000    0.000    0.000 event.py:209(broadcast)
        1    0.000    0.000    0.000    0.000 _common.py:25(normalize_path)
        1    0.000    0.000    0.000    0.000 builtins.py:405(<listcomp>)
        1    0.000    0.000    0.000    0.000 models.py:11(DataModel)
        4    0.000    0.000    0.000    0.000 types.py:79(resolve_bases)
        8    0.000    0.000    0.000    0.000 core.py:4773(stopOn)
        2    0.000    0.000    0.000    0.000 pythonapi.py:27(register)
        1    0.000    0.000    0.000    0.000 pytables.py:2750(GenericFixed)
       12    0.000    0.000    0.000    0.000 base.py:875(__len__)
        1    0.000    0.000    0.000    0.000 debuginfo.py:86(DIBuilder)
        1    0.000    0.000    0.000    0.000 ffi.py:49(__init__)
        1    0.000    0.000    0.000    0.000 abc.py:422(TraversableResources)
        4    0.000    0.000    0.000    0.000 getlimits.py:659(min)
        8    0.000    0.000    0.000    0.000 __init__.py:102(CFunctionType)
        1    0.000    0.000    0.000    0.000 npydecl.py:341(<listcomp>)
        1    0.000    0.000    0.000    0.000 range.py:166(_simple_new)
        1    0.000    0.000    0.000    0.000 solar_flux.py:10(SurfFlux)
        2    0.000    0.000    0.000    0.000 ffi.py:236(__str__)
        1    0.000    0.000    0.000    0.000 serialize.py:196(ReduceMixin)
        1    0.000    0.000    0.000    0.000 module.py:6(Module)
        2    0.000    0.000    0.000    0.000 blocks.py:2399(check_ndim)
        2    0.000    0.000    0.000    0.000 {built-in method builtins.print}
        1    0.000    0.000    0.000    0.000 dates.py:1826(DateConverter)
        1    0.000    0.000    0.000    0.000 selectn.py:40(SelectN)
        1    0.000    0.000    0.000    0.000 _xlrd.py:60(get_sheet_by_index)
        1    0.000    0.000    0.000    0.000 tzinfo.py:76(StaticTzInfo)
        1    0.000    0.000    0.000    0.000 _secondary_axes.py:11(SecondaryAxis)
        3    0.000    0.000    0.000    0.000 scalars.py:119(__init__)
        1    0.000    0.000    0.000    0.000 polar.py:18(PolarTransform)
        1    0.000    0.000    0.000    0.000 ops.py:70(Term)
        1    0.000    0.000    0.000    0.000 nanops.py:220(_maybe_get_mask)
       16    0.000    0.000    0.000    0.000 _dtype.py:24(_kind_name)
        1    0.000    0.000    0.000    0.000 _internal.py:249(_ctypes)
        1    0.000    0.000    0.000    0.000 book.py:871(handle_externsheet)
        1    0.000    0.000    0.000    0.000 rolling.py:1348(RollingAndExpandingMixin)
        1    0.000    0.000    0.000    0.000 compiler.py:546(DefaultPassBuilder)
        1    0.000    0.000    0.000    0.000 debuginfo.py:28(AbstractDIBuilder)
        1    0.000    0.000    0.000    0.000 info.py:841(TableBuilderVerboseMixin)
        1    0.000    0.000    0.000    0.000 subprocess.py:104(CalledProcessError)
        1    0.000    0.000    0.000    0.000 parfor.py:1579(ParforPassStates)
       18    0.000    0.000    0.000    0.000 options.py:15(__init__)
        1    0.000    0.000    0.000    0.000 builder.py:135(wrap)
        2    0.000    0.000    0.000    0.000 textwrap.py:179(<listcomp>)
        1    0.000    0.000    0.000    0.000 rcsetup.py:1183(<listcomp>)
        1    0.000    0.000    0.000    0.000 containers.py:471(LiteralList)
        1    0.000    0.000    0.000    0.000 threading.py:622(Barrier)
        1    0.000    0.000    0.000    0.000 dataflow.py:796(BlockInfo)
        1    0.000    0.000    0.000    0.000 targetconfig.py:140(TargetConfig)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1084(TimerBase)
        1    0.000    0.000    0.000    0.000 animation.py:1528(FuncAnimation)
        2    0.000    0.000    0.000    0.000 linecache.py:147(lazycache)
       12    0.000    0.000    0.000    0.000 {built-in method builtins.round}
        1    0.000    0.000    0.000    0.000 apply.py:100(Apply)
        1    0.000    0.000    0.000    0.000 __init__.py:885(MetadataPathFinder)
        1    0.000    0.000    0.000    0.000 _dia.py:16(dia_matrix)
        1    0.000    0.000    0.000    0.000 mathtext.py:196(__init__)
        1    0.000    0.000    0.000    0.000 cycler.py:104(Cycler)
        6    0.000    0.000    0.000    0.000 abstract.py:334(__init__)
        1    0.000    0.000    0.000    0.000 common.py:137(__exit__)
        4    0.000    0.000    0.000    0.000 inference.py:99(is_file_like)
       21    0.000    0.000    0.000    0.000 _inspect.py:143(<lambda>)
        1    0.000    0.000    0.000    0.000 abc.py:354(Traversable)
        5    0.000    0.000    0.000    0.000 _ufunc_config.py:425(__init__)
        1    0.000    0.000    0.000    0.000 _tzpath.py:31(_parse_python_tzpath)
        1    0.000    0.000    0.000    0.000 common.py:653(is_integer_dtype)
       25    0.000    0.000    0.000    0.000 results.py:14(__init__)
        2    0.000    0.000    0.000    0.000 target_extension.py:14(__getitem__)
        1    0.000    0.000    0.000    0.000 _ccallback.py:26(LowLevelCallable)
        1    0.000    0.000    0.000    0.000 axis.py:32(<listcomp>)
        1    0.000    0.000    0.000    0.000 caching.py:311(CacheImpl)
        1    0.000    0.000    0.000    0.000 parfor.py:693(ParforDiagnostics)
        1    0.000    0.000    0.000    0.000 decorators.py:30(Vectorize)
        2    0.000    0.000    0.000    0.000 _pep440.py:45(Infinity)
        8    0.000    0.000    0.000    0.000 results.py:198(<listcomp>)
        2    0.000    0.000    0.000    0.000 _pep440.py:165(LegacyVersion)
        1    0.000    0.000    0.000    0.000 typeconv.py:22(TypeManager)
        1    0.000    0.000    0.000    0.000 templates.py:28(Signature)
        1    0.000    0.000    0.000    0.000 _base.py:559(<dictcomp>)
        1    0.000    0.000    0.000    0.000 builtins.py:208(<listcomp>)
       20    0.000    0.000    0.000    0.000 config.py:847(inner)
        6    0.000    0.000    0.000    0.000 common.py:1389(is_ea_or_datetimelike_dtype)
        1    0.000    0.000    0.000    0.000 __init__.py:437(LibraryLoader)
        1    0.000    0.000    0.000    0.000 util.py:103(__init__)
        1    0.000    0.000    0.000    0.000 values.py:876(FunctionAttributes)
        1    0.000    0.000    0.000    0.000 animation.py:1380(TimedAnimation)
        1    0.000    0.000    0.000    0.000 ast.py:72(_convert_num)
        1    0.000    0.000    0.000    0.000 merge.py:632(_MergeOperation)
       35    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
        2    0.000    0.000    0.000    0.000 {built-in method posix.uname}
        1    0.000    0.000    0.000    0.000 axis3d.py:596(YAxis)
        1    0.000    0.000    0.000    0.000 bz2.py:26(BZ2File)
        1    0.000    0.000    0.000    0.000 blocks.py:1574(EABackedBlock)
        9    0.000    0.000    0.000    0.000 _pytesttester.py:78(__init__)
        1    0.000    0.000    0.000    0.000 postproc.py:30(VariableLifetime)
        1    0.000    0.000    0.000    0.000 builtins.py:269(<listcomp>)
        1    0.000    0.000    0.000    0.000 extras.py:1497(MAxisConcatenator)
        1    0.000    0.000    0.000    0.000 numeric.py:47(NumericDtype)
        6    0.000    0.000    0.000    0.000 config.py:578(_select_options)
       38    0.000    0.000    0.000    0.000 {method '__init_subclass__' of 'object' objects}
       30    0.000    0.000    0.000    0.000 _pydecimal.py:3920(<genexpr>)
        1    0.000    0.000    0.000    0.000 expr.py:753(PandasExprVisitor)
        1    0.000    0.000    0.000    0.000 __init__.py:257(<dictcomp>)
        1    0.000    0.000    0.000    0.000 patches.py:2739(Arc3)
       26    0.000    0.000    0.000    0.000 {method 'index' of 'str' objects}
        4    0.000    0.000    0.000    0.000 util.py:223(<listcomp>)
        1    0.000    0.000    0.000    0.000 array_manager.py:695(ArrayManager)
        1    0.000    0.000    0.000    0.000 sysconfig.py:402(_get_sysconfigdata_name)
        2    0.000    0.000    0.000    0.000 types.py:27(as_pointer)
        1    0.000    0.000    0.000    0.000 core.py:4983(SkipTo)
        1    0.000    0.000    0.000    0.000 ticker.py:377(ScalarFormatter)
        1    0.000    0.000    0.000    0.000 lzma.py:38(LZMAFile)
        1    0.000    0.000    0.000    0.000 artist.py:88(_finalize_rasterization)
       22    0.000    0.000    0.000    0.000 targetconfig.py:18(__init__)
        1    0.000    0.000    0.000    0.000 typeconv.py:29(__init__)
        3    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
        1    0.000    0.000    0.000    0.000 animation.py:238(MovieWriter)
        1    0.000    0.000    0.000    0.000 stackplot.py:1(<module>)
       16    0.000    0.000    0.000    0.000 _pep440.py:301(<genexpr>)
        1    0.000    0.000    0.000    0.000 _io.py:88(optional_args)
        1    0.000    0.000    0.000    0.000 abstract.py:80(Type)
        1    0.000    0.000    0.000    0.000 scalars.py:190(EnumClass)
        6    0.000    0.000    0.000    0.000 __init__.py:104(<lambda>)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:366(errstate)
        1    0.000    0.000    0.000    0.000 rrule.py:1418(_rrulestr)
        1    0.000    0.000    0.000    0.000 colors.py:1486(CenteredNorm)
        1    0.000    0.000    0.000    0.000 _extract.py:1(<module>)
        1    0.000    0.000    0.000    0.000 builtins.py:236(<listcomp>)
        1    0.000    0.000    0.000    0.000 _layoutgrid.py:31(LayoutGrid)
        1    0.000    0.000    0.000    0.000 core.py:1322(make_mask_descr)
