Creating surface profile...
Computing temperature evolution...
Visualisation
         4014645 function calls (3968377 primitive calls) in 6.743 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 date_converters.py:1(<module>)
       52    0.000    0.000    0.000    0.000 _collections_abc.py:409(__subclasshook__)
        1    0.000    0.000    0.000    0.000 _factories.py:56(__init__)
        5    0.000    0.000    0.000    0.000 dataclasses.py:547(<dictcomp>)
        2    0.000    0.000    0.000    0.000 expr.py:127(_compose)
        1    0.000    0.000    0.000    0.000 _special_matrices.py:1(<module>)
        1    0.000    0.000    0.000    0.000 stata.py:2179(StataWriter)
        1    0.000    0.000    0.000    0.000 _tight_layout.py:1(<module>)
        3    0.000    0.000    0.000    0.000 common.py:790(is_unsigned_integer_dtype)
        1    0.000    0.000    0.000    0.000 pathlib.py:945(Path)
       47    0.000    0.000    0.000    0.000 core.py:4087(<genexpr>)
        1    0.000    0.000    0.000    0.000 defmatrix.py:72(matrix)
       15    0.000    0.000    0.000    0.000 _internal.py:918(npy_ctypes_check)
        1    0.000    0.000    0.000    0.000 parsing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 api.py:23(FFI)
        2    0.000    0.000    0.000    0.000 compdoc.py:285(_get_stream)
        1    0.000    0.000    0.000    0.000 std.py:78(TqdmDefaultWriteLock)
        4    0.000    0.000    0.000    0.000 book.py:666(get2bytes)
        1    0.000    0.000    0.000    0.000 widgets.py:3229(RectangleSelector)
       69    0.000    0.000    0.000    0.000 {built-in method _operator.index}
        2    0.000    0.000    0.000    0.000 generic.py:445(_validate_dtype)
        6    0.000    0.000    0.000    0.000 rcsetup.py:174(_make_type_validator)
        4    0.000    0.000    0.000    0.000 _weakrefset.py:86(add)
        1    0.000    0.000    0.000    0.000 spss.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _mio5_params.py:183(_convert_codecs)
        1    0.000    0.000    0.000    0.000 lsqr.py:1(<module>)
       34    0.000    0.000    0.000    0.000 dataclasses.py:653(_is_initvar)
       35    0.000    0.000    0.000    0.000 core.py:4370(recurse)
        1    0.000    0.000    0.000    0.000 _dok.py:23(dok_matrix)
        5    0.000    0.000    0.000    0.000 config.py:650(_warn_if_deprecated)
       96    0.000    0.000    0.000    0.000 util.py:199(no_escape_re_range_char)
        1    0.000    0.000    0.000    0.000 numbers.py:294(Integral)
       10    0.000    0.000    0.000    0.000 os.py:759(decode)
        1    0.000    0.000    0.000    0.000 tempfile.py:661(SpooledTemporaryFile)
        1    0.000    0.000    0.000    0.000 replace.py:1(<module>)
        2    0.000    0.000    0.000    0.000 base.py:742(__iter__)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:149(_set_up_aliases)
        1    0.000    0.000    0.000    0.000 dataframe_protocol.py:373(DataFrame)
        1    0.000    0.000    0.000    0.000 _internal.py:240(_missing_ctypes)
       34    0.000    0.000    0.000    0.000 invalid.py:40(make_invalid_op)
        5    0.000    0.000    0.000    0.000 generic.py:49(_subclasscheck)
        1    0.000    0.000    0.000    0.000 apply.py:686(FrameApply)
        1    0.000    0.000    0.000    0.000 socket.py:214(socket)
        1    0.000    0.000    0.000    0.000 _tripcolor.py:1(<module>)
       33    0.000    0.000    0.000    0.000 __init__.py:80(<genexpr>)
        2    0.000    0.000    0.000    0.000 textwrap.py:146(_munge_whitespace)
       12    0.000    0.000    0.000    0.000 legend_handler.py:62(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:241(set_testing_mode)
        1    0.000    0.000    0.000    0.000 grouper.py:58(Grouper)
        1    0.000    0.000    0.000    0.000 tzfile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 formatting.py:1089(initialise_book)
        1    0.000    0.000    0.000    0.000 tz.py:482(_set_tzdata)
        9    0.000    0.000    0.000    0.000 core.py:3532(parseImpl)
        2    0.000    0.000    0.000    0.000 types.py:100(prepare_class)
       28    0.000    0.000    0.000    0.000 typing.py:1272(_value_and_type_iter)
        1    0.000    0.000    0.000    0.000 nonreduce_axis.py:1(<module>)
       85    0.000    0.000    0.000    0.000 _compat_pickle.py:167(<genexpr>)
        1    0.000    0.000    0.000    0.000 quantile.py:1(<module>)
       77    0.000    0.000    0.000    0.000 signal.py:21(<lambda>)
       54    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 format.py:560(DataFrameFormatter)
        1    0.000    0.000    0.000    0.000 rcsetup.py:256(_validate_toolbar)
       14    0.000    0.000    0.000    0.000 mixins.py:26(_reflected_binary_method)
        1    0.000    0.000    0.000    0.000 numbers.py:147(Real)
        1    0.000    0.000    0.000    0.000 sample.py:1(<module>)
        1    0.000    0.000    0.000    0.000 align.py:68(_filter_special_cases)
        1    0.000    0.000    0.000    0.000 core.py:257(<listcomp>)
        1    0.000    0.000    0.000    0.000 {built-in method posix.scandir}
        1    0.000    0.000    0.000    0.000 numeric.py:219(NumericArray)
        1    0.000    0.000    0.000    0.000 base.py:214(_maybe_return_indexers)
       17    0.000    0.000    0.000    0.000 platform.py:945(machine)
       76    0.000    0.000    0.000    0.000 signal.py:16(<lambda>)
        2    0.000    0.000    0.000    0.000 {built-in method posix.access}
        2    0.000    0.000    0.000    0.000 os.py:689(__delitem__)
        3    0.000    0.000    0.000    0.000 __init__.py:218(<dictcomp>)
        1    0.000    0.000    0.000    0.000 transforms.py:1148(LockableBbox)
        1    0.000    0.000    0.000    0.000 python_parser.py:1069(_get_lines)
        1    0.000    0.000    0.000    0.000 _decomp_qr.py:1(<module>)
       47    0.000    0.000    0.000    0.000 core.py:4088(<genexpr>)
        2    0.000    0.000    0.000    0.000 {method 'newbyteorder' of 'numpy.generic' objects}
        1    0.000    0.000    0.000    0.000 dviread.py:1034(_LuatexKpsewhich)
        1    0.000    0.000    0.000    0.000 rolling.py:114(BaseWindow)
        5    0.000    0.000    0.000    0.000 datetime.py:397(_check_time_fields)
        1    0.000    0.000    0.000    0.000 uuid.py:84(UUID)
        2    0.000    0.000    0.000    0.000 _collections_abc.py:983(clear)
        3    0.000    0.000    0.000    0.000 base.py:58(_validate_set_axis)
        1    0.000    0.000    0.000    0.000 {built-in method mkl._py_mkl_service.get_version}
        1    0.000    0.000    0.000    0.000 textpath.py:26(__init__)
        1    0.000    0.000    0.000    0.000 _enums.py:115(<listcomp>)
        1    0.000    0.000    0.000    0.000 exceptions.py:19(ParseBaseException)
        1    0.000    0.000    0.000    0.000 contour.py:628(ContourSet)
        1    0.000    0.000    0.000    0.000 reduce.py:1(<module>)
        1    0.000    0.000    0.000    0.000 info.py:856(TableBuilderVerboseMixin)
       12    0.000    0.000    0.000    0.000 common.py:1744(<genexpr>)
        2    0.000    0.000    0.000    0.000 _collections_abc.py:362(__subclasshook__)
        2    0.000    0.000    0.000    0.000 tokenize.py:327(find_cookie)
       23    0.000    0.000    0.000    0.000 dataclasses.py:436(_field_assign)
        1    0.000    0.000    0.000    0.000 {pandas._libs.lib.array_equivalent_object}
        1    0.000    0.000    0.000    0.000 _base.py:523(BaseExcelReader)
        2    0.000    0.000    0.000    0.000 blocks.py:2186(check_ndim)
        6    0.000    0.000    0.000    0.000 six.py:131(__init__)
        1    0.000    0.000    0.000    0.000 _deprecate.py:1(<module>)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.print}
       24    0.000    0.000    0.000    0.000 dviread.py:221(<listcomp>)
        1    0.000    0.000    0.000    0.000 string_.py:219(StringArray)
       32    0.000    0.000    0.000    0.000 function_base.py:18(_linspace_dispatcher)
        1    0.000    0.000    0.000    0.000 core.py:47(<dictcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:437(LibraryLoader)
        1    0.000    0.000    0.000    0.000 _mio5.py:508(VarWriter5)
        7    0.000    0.000    0.000    0.000 typing.py:2328(_namedtuple_mro_entries)
        1    0.000    0.000    0.000    0.000 __init__.py:902(createLock)
        1    0.000    0.000    0.000    0.000 pytables.py:1952(IndexCol)
        1    0.000    0.000    0.000    0.000 unicode.py:31(unicode_set)
        1    0.000    0.000    0.000    0.000 mask_ops.py:1(<module>)
        1    0.000    0.000    0.000    0.000 managers.py:987(BlockManager)
        3    0.000    0.000    0.000    0.000 blocks.py:2120(get_block_type)
        1    0.000    0.000    0.000    0.000 base.py:39(ExtensionDtype)
       15    0.000    0.000    0.000    0.000 results.py:247(__iter__)
        7    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        3    0.000    0.000    0.000    0.000 numerictypes.py:228(obj2sctype)
        1    0.000    0.000    0.000    0.000 generic.py:1955(__iter__)
        1    0.000    0.000    0.000    0.000 ImageChops.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _secondary_axes.py:11(SecondaryAxis)
       34    0.000    0.000    0.000    0.000 dataclasses.py:659(_is_kw_only)
        3    0.000    0.000    0.000    0.000 managers.py:1891(__init__)
        1    0.000    0.000    0.000    0.000 pathlib.py:282(_NormalAccessor)
        8    0.000    0.000    0.000    0.000 dataclasses.py:326(__set_name__)
       24    0.000    0.000    0.000    0.000 function.py:44(__init__)
        1    0.000    0.000    0.000    0.000 collections.py:928(_CollectionWithSizes)
        1    0.000    0.000    0.000    0.000 pytables.py:2776(GenericFixed)
        1    0.000    0.000    0.000    0.000 base_parser.py:370(_make_index)
        4    0.000    0.000    0.000    0.000 rcsetup.py:221(validate_fonttype)
       16    0.000    0.000    0.000    0.000 take.py:349(_view_wrapper)
       15    0.000    0.000    0.000    0.000 enum.py:724(_generate_next_value_)
        1    0.000    0.000    0.000    0.000 __init__.py:853(_addHandlerRef)
        1    0.000    0.000    0.000    0.000 pytables.py:2280(DataCol)
        1    0.000    0.000    0.000    0.000 base.py:36(DataManager)
        1    0.000    0.000    0.000    0.000 _tzpath.py:31(_parse_python_tzpath)
        7    0.000    0.000    0.000    0.000 rrule.py:70(__init__)
        1    0.000    0.000    0.000    0.000 tz.py:1545(__init__)
        1    0.000    0.000    0.000    0.000 ticker.py:154(_DummyAxis)
        5    0.000    0.000    0.000    0.000 core.py:5721(token_map)
        1    0.000    0.000    0.000    0.000 times.py:1(<module>)
        1    0.000    0.000    0.000    0.000 array_manager.py:708(ArrayManager)
        2    0.000    0.000    0.000    0.000 common.py:1278(is_bool_dtype)
       73    0.000    0.000    0.000    0.000 inspect.py:2695(annotation)
        1    0.000    0.000    0.000    0.000 ast.py:76(_convert_signed_num)
        1    0.000    0.000    0.000    0.000 font_manager.py:525(FontProperties)
        2    0.000    0.000    0.000    0.000 generic.py:5977(f)
        1    0.000    0.000    0.000    0.000 tz.py:381(__init__)
        2    0.000    0.000    0.000    0.000 typing.py:964(__mro_entries__)
        1    0.000    0.000    0.000    0.000 sheet.py:50(Sheet)
        2    0.000    0.000    0.000    0.000 std.py:1300(fp_write)
        7    0.000    0.000    0.000    0.000 __init__.py:144(__lt__)
        1    0.000    0.000    0.000    0.000 random.py:826(getrandbits)
        1    0.000    0.000    0.000    0.000 dtype.py:20(ArrowDtype)
        1    0.000    0.000    0.000    0.000 std.py:133(Bar)
        1    0.000    0.000    0.000    0.000 offsetbox.py:597(DrawingArea)
       37    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        1    0.000    0.000    0.000    0.000 gridspec.py:530(SubplotSpec)
        4    0.000    0.000    0.000    0.000 construction.py:861(is_empty_data)
        1    0.000    0.000    0.000    0.000 boolean.py:233(BooleanArray)
        1    0.000    0.000    0.000    0.000 datetimelike.py:1726(DatelikeOps)
       10    0.000    0.000    0.000    0.000 _docstring.py:33(__init__)
        6    0.000    0.000    0.000    0.000 config.py:638(_translate_key)
        1    0.000    0.000    0.000    0.000 dataframe_protocol.py:172(Column)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1084(TimerBase)
        1    0.000    0.000    0.000    0.000 legend_handler.py:637(__init__)
        1    0.000    0.000    0.000    0.000 backend_managers.py:32(ToolManager)
        2    0.000    0.000    0.000    0.000 model.py:264(__init__)
        1    0.000    0.000    0.000    0.000 abc.py:312(ResourceReader)
        2    0.000    0.000    0.000    0.000 {built-in method posix.uname}
        8    0.000    0.000    0.000    0.000 construction.py:461(ensure_wrapped_if_datetimelike)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:254(_requires_builtin_wrapper)
        1    0.000    0.000    0.000    0.000 __init__.py:426(validate)
        1    0.000    0.000    0.000    0.000 book.py:270(Book)
       32    0.000    0.000    0.000    0.000 fromnumeric.py:3117(_ndim_dispatcher)
        1    0.000    0.000    0.000    0.000 numeric.py:47(NumericDtype)
        1    0.000    0.000    0.000    0.000 core.py:3511(__init__)
        1    0.000    0.000    0.000    0.000 array_manager.py:1193(SingleArrayManager)
        5    0.000    0.000    0.000    0.000 managers.py:2069(internal_values)
       27    0.000    0.000    0.000    0.000 results.py:238(__contains__)
        1    0.000    0.000    0.000    0.000 frozen.py:21(FrozenList)
        1    0.000    0.000    0.000    0.000 book.py:1185(handle_writeaccess)
        1    0.000    0.000    0.000    0.000 _xlwt.py:30(XlwtWriter)
        1    0.000    0.000    0.000    0.000 _interface.py:53(LinearOperator)
       30    0.000    0.000    0.000    0.000 version.py:452(_parse_letter_version)
        1    0.000    0.000    0.000    0.000 _coo.py:22(coo_matrix)
        5    0.000    0.000    0.000    0.000 dataclasses.py:591(<listcomp>)
        1    0.000    0.000    0.000    0.000 _data.py:19(_data_matrix)
        1    0.000    0.000    0.000    0.000 parse.py:147(_NetlocResultMixinBase)
        4    0.000    0.000    0.000    0.000 inspect.py:3033(<dictcomp>)
        1    0.000    0.000    0.000    0.000 mathtext.py:196(__init__)
       22    0.000    0.000    0.000    0.000 deprecation.py:171(__set_name__)
        5    0.000    0.000    0.000    0.000 dataclasses.py:1014(<listcomp>)
        1    0.000    0.000    0.000    0.000 colors.py:1207(Normalize)
        1    0.000    0.000    0.000    0.000 base_parser.py:1312(_validate_parse_dates_arg)
       20    0.000    0.000    0.000    0.000 config.py:849(inner)
        1    0.000    0.000    0.000    0.000 column.py:60(PandasColumn)
       39    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
       24    0.000    0.000    0.000    0.000 dviread.py:188(_dispatch)
       16    0.000    0.000    0.000    0.000 _pep440.py:301(<genexpr>)
        1    0.000    0.000    0.000    0.000 necompiler.py:71(ASTNode)
        1    0.000    0.000    0.000    0.000 range.py:173(_simple_new)
        1    0.000    0.000    0.000    0.000 model.py:102(PrimitiveType)
        1    0.000    0.000    0.000    0.000 ast.py:72(_convert_num)
        2    0.000    0.000    0.000    0.000 os.py:1080(__subclasshook__)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2751(FigureManagerBase)
        1    0.000    0.000    0.000    0.000 _enums.py:181(<listcomp>)
        1    0.000    0.000    0.000    0.000 book.py:1160(handle_sst)
        1    0.000    0.000    0.000    0.000 stata.py:3112(StataWriter117)
        2    0.000    0.000    0.000    0.000 tokenize.py:321(read_or_stop)
        1    0.000    0.000    0.000    0.000 _bsr.py:22(bsr_matrix)
        1    0.000    0.000    0.000    0.000 cm.py:374(ScalarMappable)
       32    0.000    0.000    0.000    0.000 fromnumeric.py:2302(_any_dispatcher)
        4    0.000    0.000    0.000    0.000 getlimits.py:659(min)
       22    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
       36    0.000    0.000    0.000    0.000 core.py:4099(<genexpr>)
        2    0.000    0.000    0.000    0.000 core.py:3379(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 datetime.py:442(timedelta)
        1    0.000    0.000    0.000    0.000 info.py:367(BaseInfo)
        1    0.000    0.000    0.000    0.000 utf_16_le.py:33(getregentry)
        1    0.000    0.000    0.000    0.000 core.py:4983(SkipTo)
        1    0.000    0.000    0.000    0.000 numerictypes.py:433(__getitem__)
        1    0.000    0.000    0.000    0.000 colors.py:949(LinearSegmentedColormap)
        1    0.000    0.000    0.000    0.000 frequencies.py:205(_FrequencyInferer)
        1    0.000    0.000    0.000    0.000 gzip.py:121(GzipFile)
        1    0.000    0.000    0.000    0.000 pytables.py:2598(Fixed)
       28    0.000    0.000    0.000    0.000 dataclasses.py:395(<genexpr>)
        1    0.000    0.000    0.000    0.000 process.py:399(__init__)
        1    0.000    0.000    0.000    0.000 _netcdf.py:802(netcdf_variable)
        1    0.000    0.000    0.000    0.000 platform.py:772(uname_result)
        1    0.000    0.000    0.000    0.000 book.py:871(handle_externsheet)
        1    0.000    0.000    0.000    0.000 _netcdf.py:98(netcdf_file)
        5    0.000    0.000    0.000    0.000 dataclasses.py:345(__init__)
        8    0.000    0.000    0.000    0.000 core.py:4773(stopOn)
        3    0.000    0.000    0.000    0.000 six.py:85(_import_module)
        3    0.000    0.000    0.000    0.000 common.py:736(is_signed_integer_dtype)
        1    0.000    0.000    0.000    0.000 polar.py:18(PolarTransform)
        1    0.000    0.000    0.000    0.000 _io.py:88(optional_args)
        4    0.000    0.000    0.000    0.000 core.py:4895(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 dispatch.py:1(<module>)
       22    0.000    0.000    0.000    0.000 core.py:3627(recurse)
       32    0.000    0.000    0.000    0.000 multiarray.py:664(result_type)
        1    0.000    0.000    0.000    0.000 category.py:26(StrCategoryConverter)
       43    0.000    0.000    0.000    0.000 _compat_pickle.py:165(<genexpr>)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
        2    0.000    0.000    0.000    0.000 _xlrd.py:37(_workbook_class)
       12    0.000    0.000    0.000    0.000 base.py:925(__len__)
       31    0.000    0.000    0.000    0.000 core.py:4098(<genexpr>)
        1    0.000    0.000    0.000    0.000 flags.py:6(Flags)
        2    0.000    0.000    0.000    0.000 _collections_abc.py:381(__subclasshook__)
       25    0.000    0.000    0.000    0.000 results.py:14(__init__)
        2    0.000    0.000    0.000    0.000 sre_parse.py:990(addgroup)
        8    0.000    0.000    0.000    0.000 results.py:198(<listcomp>)
        1    0.000    0.000    0.000    0.000 base.py:183(SelectionMixin)
        1    0.000    0.000    0.000    0.000 _json.py:760(JsonReader)
        1    0.000    0.000    0.000    0.000 transforms.py:1680(TransformWrapper)
       23    0.000    0.000    0.000    0.000 overrides.py:196(array_function_from_dispatcher)
        1    0.000    0.000    0.000    0.000 merge.py:605(_MergeOperation)
        1    0.000    0.000    0.000    0.000 ElementTree.py:125(Element)
        1    0.000    0.000    0.000    0.000 rcsetup.py:1183(<listcomp>)
        1    0.000    0.000    0.000    0.000 bz2.py:26(BZ2File)
        1    0.000    0.000    0.000    0.000 axis3d.py:588(XAxis)
        1    0.000    0.000    0.000    0.000 base.py:446(Registry)
        1    0.000    0.000    0.000    0.000 gbq.py:1(<module>)
        1    0.000    0.000    0.000    0.000 common.py:132(__exit__)
       14    0.000    0.000    0.000    0.000 _testutils.py:26(__init__)
        1    0.000    0.000    0.000    0.000 calendar.py:54(<listcomp>)
        2    0.000    0.000    0.000    0.000 blocks.py:2091(maybe_coerce_values)
        6    0.000    0.000    0.000    0.000 _exceptions.py:17(_display_as_base)
        1    0.000    0.000    0.000    0.000 visualise.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _matfuncs.py:336(_ExpmPadeHelper)
        1    0.000    0.000    0.000    0.000 dtypes.py:1314(PandasDtype)
        1    0.000    0.000    0.000    0.000 base_parser.py:358(_maybe_make_multi_index_columns)
       33    0.000    0.000    0.000    0.000 {method '__init_subclass__' of 'object' objects}
        2    0.000    0.000    0.000    0.000 textwrap.py:179(<listcomp>)
        5    0.000    0.000    0.000    0.000 os.py:817(fsdecode)
        1    0.000    0.000    0.000    0.000 string.py:159(Formatter)
       28    0.000    0.000    0.000    0.000 dataclasses.py:1098(<genexpr>)
        1    0.000    0.000    0.000    0.000 abc.py:166(InspectLoader)
        1    0.000    0.000    0.000    0.000 ops.py:69(Term)
        1    0.000    0.000    0.000    0.000 std.py:69(TRLock)
       14    0.000    0.000    0.000    0.000 extension.py:113(inherit_names)
        1    0.000    0.000    0.000    0.000 selectors.py:81(BaseSelector)
        2    0.000    0.000    0.000    0.000 linecache.py:147(lazycache)
        4    0.000    0.000    0.000    0.000 sre_parse.py:289(seek)
        1    0.000    0.000    0.000    0.000 artist.py:88(_finalize_rasterization)
        1    0.000    0.000    0.000    0.000 animation.py:238(MovieWriter)
       24    0.000    0.000    0.000    0.000 patches.py:2238(<genexpr>)
        6    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_integer}
        1    0.000    0.000    0.000    0.000 nanops.py:217(_maybe_get_mask)
        1    0.000    0.000    0.000    0.000 tfqmr.py:1(<module>)
        4    0.000    0.000    0.000    0.000 utf_16_le.py:15(decode)
        4    0.000    0.000    0.000    0.000 inference.py:102(is_file_like)
       21    0.000    0.000    0.000    0.000 typing.py:1554(<genexpr>)
        1    0.000    0.000    0.000    0.000 numeric.py:368(Int64Index)
        1    0.000    0.000    0.000    0.000 axis.py:32(<listcomp>)
        1    0.000    0.000    0.000    0.000 cycler.py:104(Cycler)
        1    0.000    0.000    0.000    0.000 random.py:103(Random)
        1    0.000    0.000    0.000    0.000 expr.py:757(PandasExprVisitor)
        1    0.000    0.000    0.000    0.000 algorithms.py:1263(SelectN)
       39    0.000    0.000    0.000    0.000 core.py:1873(recurse)
       29    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 ticker.py:377(ScalarFormatter)
        1    0.000    0.000    0.000    0.000 ast.py:67(_raise_malformed_node)
        1    0.000    0.000    0.000    0.000 core.py:3045(QuotedString)
        3    0.000    0.000    0.000    0.000 {built-in method utcfromtimestamp}
        6    0.000    0.000    0.000    0.000 config.py:579(_select_options)
       18    0.000    0.000    0.000    0.000 cycler.py:170(change_key)
       11    0.000    0.000    0.000    0.000 config.py:837(inner)
        1    0.000    0.000    0.000    0.000 common.py:91(IOHandles)
        3    0.000    0.000    0.000    0.000 base.py:2783(_is_multi)
        1    0.000    0.000    0.000    0.000 core.py:6480(MaskedConstant)
        5    0.000    0.000    0.000    0.000 abc.py:146(update_abstractmethods)
        1    0.000    0.000    0.000    0.000 core.py:89(__compat__)
        3    0.000    0.000    0.000    0.000 {pandas._libs.algos.ensure_object}
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:360(PngStream)
        1    0.000    0.000    0.000    0.000 _ccallback.py:26(LowLevelCallable)
        1    0.000    0.000    0.000    0.000 core.py:4866(ZeroOrMore)
        4    0.000    0.000    0.000    0.000 book.py:792(derive_encoding)
       22    0.000    0.000    0.000    0.000 expr.py:297(_op_maker)
        1    0.000    0.000    0.000    0.000 reduction.py:33(ForkingPickler)
        2    0.000    0.000    0.000    0.000 six.py:119(_resolve)
        1    0.000    0.000    0.000    0.000 core.py:2354(Keyword)
        1    0.000    0.000    0.000    0.000 sysconfig.py:402(_get_sysconfigdata_name)
        1    0.000    0.000    0.000    0.000 axis3d.py:604(ZAxis)
        5    0.000    0.000    0.000    0.000 version.py:74(__lt__)
        1    0.000    0.000    0.000    0.000 _xlsxwriter.py:25(_XlsxStyler)
        1    0.000    0.000    0.000    0.000 core.py:1322(make_mask_descr)
        1    0.000    0.000    0.000    0.000 stackplot.py:1(<module>)
        1    0.000    0.000    0.000    0.000 animation.py:1528(FuncAnimation)
        1    0.000    0.000    0.000    0.000 timedeltas.py:31(TimedeltaIndex)
        1    0.000    0.000    0.000    0.000 doccer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _base.py:559(<dictcomp>)
        4    0.000    0.000    0.000    0.000 util.py:223(<listcomp>)
        2    0.000    0.000    0.000    0.000 _weakrefset.py:53(_commit_removals)
        2    0.000    0.000    0.000    0.000 {built-in method posix.urandom}
        5    0.000    0.000    0.000    0.000 flags.py:49(__init__)
        1    0.000    0.000    0.000    0.000 _xlrd.py:60(get_sheet_by_index)
        1    0.000    0.000    0.000    0.000 __init__.py:1784(__init__)
       35    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        5    0.000    0.000    0.000    0.000 dataclasses.py:1040(<listcomp>)
        1    0.000    0.000    0.000    0.000 base.py:1687(ExtensionOpsMixin)
       21    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
        1    0.000    0.000    0.000    0.000 _procrustes.py:1(<module>)
       14    0.000    0.000    0.000    0.000 typing.py:1342(<genexpr>)
      9/1    0.000    0.000    0.000    0.000 compdoc.py:64(_build_family_tree)
        1    0.000    0.000    0.000    0.000 blocks.py:1623(ExtensionBlock)
        1    0.000    0.000    0.000    0.000 animation.py:821(Animation)
        5    0.000    0.000    0.000    0.000 _optional.py:69(get_version)
        1    0.000    0.000    0.000    0.000 _base.py:1775(__del__)
       14    0.000    0.000    0.000    0.000 decorator.py:195(<genexpr>)
        1    0.000    0.000    0.000    0.000 rolling.py:1380(RollingAndExpandingMixin)
        1    0.000    0.000    0.000    0.000 __init__.py:181(LegacyVersion)
        1    0.000    0.000    0.000    0.000 core.py:5117(Forward)
        1    0.000    0.000    0.000    0.000 {built-in method pandas._libs.lib.is_datetime_array}
        1    0.000    0.000    0.000    0.000 axis3d.py:596(YAxis)
        1    0.000    0.000    0.000    0.000 _binary.py:1(<module>)
        6    0.000    0.000    0.000    0.000 __init__.py:1255(__init__)
        1    0.000    0.000    0.000    0.000 indexing.py:1437(_iLocIndexer)
        9    0.000    0.000    0.000    0.000 inference.py:292(<genexpr>)
        1    0.000    0.000    0.000    0.000 _layoutgrid.py:31(LayoutGrid)
        1    0.000    0.000    0.000    0.000 floating.py:14(FloatingDtype)
        4    0.000    0.000    0.000    0.000 core.py:3304(parseImpl)
        1    0.000    0.000    0.000    0.000 console.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _inspect.py:1(<module>)
       20    0.000    0.000    0.000    0.000 _inspect.py:142(<lambda>)
        1    0.000    0.000    0.000    0.000 _extract.py:1(<module>)
        1    0.000    0.000    0.000    0.000 relativedelta.py:18(relativedelta)
        3    0.000    0.000    0.000    0.000 book.py:522(release_resources)
       26    0.000    0.000    0.000    0.000 {method 'index' of 'str' objects}
        8    0.000    0.000    0.000    0.000 relativedelta.py:13(<genexpr>)
        2    0.000    0.000    0.000    0.000 textwrap.py:115(__init__)
        1    0.000    0.000    0.000    0.000 grouper.py:435(Grouping)
        1    0.000    0.000    0.000    0.000 display.py:17(detect_console_encoding)
        1    0.000    0.000    0.000    0.000 __init__.py:1291(Manager)
        1    0.000    0.000    0.000    0.000 __init__.py:1420(Logger)
        1    0.000    0.000    0.000    0.000 utils.py:215(_supports_unicode)
        1    0.000    0.000    0.000    0.000 util.py:103(__init__)
        1    0.000    0.000    0.000    0.000 pytables.py:2565(DataIndexableCol)
       10    0.000    0.000    0.000    0.000 __future__.py:83(__init__)
        1    0.000    0.000    0.000    0.000 proj3d.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dtypes.py:1412(BaseMaskedDtype)
        1    0.000    0.000    0.000    0.000 random.py:813(SystemRandom)
        2    0.000    0.000    0.000    0.000 rcsetup.py:406(_validate_mathtext_fallback)
       12    0.000    0.000    0.000    0.000 period.py:104(_field_accessor)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1388(TreeBuilder)
        2    0.000    0.000    0.000    0.000 _pep440.py:135(_BaseVersion)
        1    0.000    0.000    0.000    0.000 sql.py:769(SQLTable)
        4    0.000    0.000    0.000    0.000 generic.py:5888(__getattr__)
        7    0.000    0.000    0.000    0.000 enum.py:451(__members__)
        4    0.000    0.000    0.000    0.000 _idl.py:658(__getitem__)
        2    0.000    0.000    0.000    0.000 weakref.py:496(popitem)
        1    0.000    0.000    0.000    0.000 tempfile.py:805(TemporaryDirectory)
        2    0.000    0.000    0.000    0.000 config.py:528(deprecate_option)
        1    0.000    0.000    0.000    0.000 core.py:1308(_replace_dtype_fields)
