Creating surface profile...
Computing temperature evolution...
Visualisation
         3801900 function calls (3755662 primitive calls) in 15.783 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      247    0.000    0.000    0.002    0.000 inspect.py:3013(replace)
        4    0.000    0.000    0.000    0.000 inspect.py:3028(_hash_basis)
       20    0.000    0.000    0.000    0.000 inspect.py:3029(<genexpr>)
        4    0.000    0.000    0.000    0.000 inspect.py:3032(<dictcomp>)
        4    0.000    0.000    0.000    0.000 inspect.py:3037(__hash__)
       62    0.000    0.000    0.001    0.000 inspect.py:3205(__str__)
      766    0.001    0.000    0.031    0.000 inspect.py:3251(signature)
       62    0.000    0.000    0.000    0.000 inspect.py:404(isbuiltin)
      828    0.002    0.000    0.003    0.000 inspect.py:612(unwrap)
      886    0.000    0.000    0.001    0.000 inspect.py:632(_is_wrapper)
      362    0.001    0.000    0.001    0.000 inspect.py:653(_findclass)
      747    0.001    0.000    0.002    0.000 inspect.py:66(get_annotations)
      362    0.001    0.000    0.003    0.000 inspect.py:663(_finddoc)
     6876    0.005    0.000    0.083    0.000 inspect.py:725(getdoc)
     6917    0.055    0.000    0.087    0.000 inspect.py:744(cleandoc)
        1    0.000    0.000    0.001    0.001 integer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 integer.py:14(IntegerDtype)
        1    0.000    0.000    0.000    0.000 integer.py:159(Int8Dtype)
        1    0.000    0.000    0.000    0.000 integer.py:166(Int16Dtype)
        1    0.000    0.000    0.000    0.000 integer.py:173(Int32Dtype)
        1    0.000    0.000    0.000    0.000 integer.py:180(Int64Dtype)
        1    0.000    0.000    0.000    0.000 integer.py:187(UInt8Dtype)
        1    0.000    0.000    0.000    0.000 integer.py:194(UInt16Dtype)
        1    0.000    0.000    0.000    0.000 integer.py:201(UInt32Dtype)
        1    0.000    0.000    0.000    0.000 integer.py:208(UInt64Dtype)
        1    0.000    0.000    0.000    0.000 integer.py:62(IntegerArray)
        1    0.000    0.000    0.000    0.000 interface.py:1(<module>)
        2    0.000    0.000    0.010    0.005 interval.py:1(<module>)
        1    0.000    0.000    0.000    0.000 interval.py:147(IntervalIndex)
        1    0.000    0.000    0.001    0.001 interval.py:180(IntervalArray)
        1    0.000    0.000    0.000    0.000 invalid.py:1(<module>)
       34    0.000    0.000    0.000    0.000 invalid.py:40(make_invalid_op)
       18    0.000    0.000    0.000    0.000 io.py:60(__getattr__)
        1    0.000    0.000    0.000    0.000 isolve.py:1(<module>)
        1    0.000    0.000    0.000    0.000 isoparser.py:1(<module>)
        4    0.000    0.000    0.000    0.000 isoparser.py:22(_takes_ascii)
        1    0.000    0.000    0.000    0.000 isoparser.py:42(isoparser)
        1    0.000    0.000    0.000    0.000 isoparser.py:43(__init__)
        1    0.000    0.000    0.004    0.004 iterative.py:1(<module>)
        4    0.000    0.000    0.000    0.000 iterative.py:119(set_docstring)
        4    0.000    0.000    0.000    0.000 iterative.py:120(combine)
        1    0.000    0.000    0.000    0.000 laguerre.py:1(<module>)
        1    0.000    0.000    0.000    0.000 laguerre.py:1606(Laguerre)
        1    0.000    0.000    0.002    0.002 lapack.py:1(<module>)
       48    0.000    0.000    0.000    0.000 lapack.py:861(backtickrepl)
        1    0.000    0.000    0.001    0.001 layout_engine.py:1(<module>)
        1    0.000    0.000    0.000    0.000 layout_engine.py:103(PlaceHolderLayoutEngine)
        1    0.000    0.000    0.000    0.000 layout_engine.py:127(TightLayoutEngine)
        1    0.000    0.000    0.000    0.000 layout_engine.py:193(ConstrainedLayoutEngine)
        1    0.000    0.000    0.000    0.000 layout_engine.py:27(LayoutEngine)
        1    0.000    0.000    0.000    0.000 lazy.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lazy.py:118(<listcomp>)
        1    0.000    0.000    0.000    0.000 lazy.py:121(LazySet)
        2    0.000    0.000    0.000    0.000 lazy.py:139(__new__)
        2    0.000    0.000    0.000    0.000 lazy.py:144(LazySet)
       84    0.000    0.000    0.000    0.000 lazy.py:149(lazy)
        1    0.000    0.000    0.000    0.000 lazy.py:16(LazyDict)
        1    0.000    0.000    0.000    0.000 lazy.py:172(<listcomp>)
        1    0.000    0.000    0.000    0.000 lazy.py:71(LazyList)
        2    0.000    0.000    0.000    0.000 lazy.py:84(__new__)
        2    0.000    0.000    0.000    0.000 lazy.py:91(LazyList)
       62    0.000    0.000    0.000    0.000 lazy.py:96(lazy)
        1    0.000    0.000    0.020    0.020 legend.py:1(<module>)
        1    0.000    0.000    0.000    0.000 legend.py:292(Legend)
        1    0.000    0.000    0.000    0.000 legend.py:53(DraggableLegend)
        1    0.000    0.000    0.000    0.000 legend_handler.py:1(<module>)
        1    0.000    0.000    0.000    0.000 legend_handler.py:139(HandlerNpoints)
        7    0.000    0.000    0.000    0.000 legend_handler.py:144(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:181(HandlerNpointsYoffsets)
        4    0.000    0.000    0.000    0.000 legend_handler.py:187(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:211(HandlerLine2DCompound)
        1    0.000    0.000    0.000    0.000 legend_handler.py:248(_Line2DHandleList)
        1    0.000    0.000    0.000    0.000 legend_handler.py:266(HandlerLine2D)
        1    0.000    0.000    0.000    0.000 legend_handler.py:305(HandlerPatch)
        2    0.000    0.000    0.000    0.000 legend_handler.py:310(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:351(HandlerStepPatch)
        1    0.000    0.000    0.000    0.000 legend_handler.py:391(HandlerLineCollection)
        1    0.000    0.000    0.000    0.000 legend_handler.py:423(HandlerRegularPolyCollection)
        3    0.000    0.000    0.000    0.000 legend_handler.py:426(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:47(HandlerBase)
        1    0.000    0.000    0.000    0.000 legend_handler.py:496(HandlerPathCollection)
        1    0.000    0.000    0.000    0.000 legend_handler.py:507(HandlerCircleCollection)
        1    0.000    0.000    0.000    0.000 legend_handler.py:516(HandlerErrorbar)
        1    0.000    0.000    0.000    0.000 legend_handler.py:519(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:623(HandlerStem)
        1    0.000    0.000    0.000    0.000 legend_handler.py:628(__init__)
       12    0.000    0.000    0.000    0.000 legend_handler.py:63(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:713(HandlerTuple)
        1    0.000    0.000    0.000    0.000 legend_handler.py:718(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:768(HandlerPolyCollection)
        1    0.000    0.000    0.000    0.000 legendre.py:1(<module>)
        1    0.000    0.000    0.000    0.000 legendre.py:1619(Legendre)
        1    0.000    0.000    0.012    0.012 lgmres.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lil.py:1(<module>)
        1    0.000    0.000    0.002    0.002 linalg.py:1(<module>)
    27400    0.015    0.000    0.015    0.000 linalg.py:107(get_linalg_error_extobj)
    54800    0.034    0.000    0.050    0.000 linalg.py:112(_makearray)
    82200    0.019    0.000    0.026    0.000 linalg.py:117(isComplexType)
    54800    0.023    0.000    0.029    0.000 linalg.py:130(_realType)
    27400    0.073    0.000    0.126    0.000 linalg.py:136(_commonType)
    27400    0.017    0.000    0.017    0.000 linalg.py:194(_assert_stacked_2d)
    27400    0.019    0.000    0.019    0.000 linalg.py:200(_assert_stacked_square)
    27400    0.005    0.000    0.005    0.000 linalg.py:316(_solve_dispatcher)
    27400    2.022    0.000    2.285    0.000 linalg.py:320(solve)
        1    0.000    0.000    0.000    0.000 linalg.py:44(LinAlgError)
        1    0.000    0.000    0.000    0.000 linalg.py:74(_determine_error_states)
        2    0.000    0.000    0.000    0.000 linecache.py:147(lazycache)
        2    0.000    0.000    0.001    0.000 linecache.py:26(getline)
        2    0.000    0.000    0.001    0.000 linecache.py:36(getlines)
        1    0.000    0.000    0.000    0.000 linecache.py:52(checkcache)
        1    0.000    0.000    0.001    0.001 linecache.py:80(updatecache)
        1    0.000    0.000    0.012    0.012 lines.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lines.py:1450(_AxLine)
        1    0.000    0.000    0.000    0.000 lines.py:1514(VertexSelector)
        1    0.000    0.000    0.000    0.000 lines.py:204(Line2D)
        1    0.000    0.000    0.001    0.001 linsolve.py:1(<module>)
        1    0.000    0.000    0.000    0.000 linsolve.py:25(MatrixRankWarning)
        1    0.000    0.000    0.000    0.000 lobpcg.py:1(<module>)
        4    0.000    0.000    0.000    0.000 locale.py:396(normalize)
        4    0.000    0.000    0.000    0.000 locale.py:479(_parse_localename)
        4    0.000    0.000    0.000    0.000 locale.py:587(getlocale)
        1    0.000    0.000    0.000    0.000 localization.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lock.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lsmr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lsqr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lzma.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lzma.py:38(LZMAFile)
        1    0.178    0.178   15.783   15.783 main.py:1(<module>)
        1    0.000    0.000    0.001    0.001 managers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 managers.py:1718(as_array)
        2    0.000    0.000    0.000    0.000 managers.py:1843(is_consolidated)
        1    0.000    0.000    0.000    0.000 managers.py:1851(_consolidate_check)
        1    0.000    0.000    0.000    0.000 managers.py:1861(_consolidate_inplace)
        1    0.000    0.000    0.000    0.000 managers.py:1876(SingleBlockManager)
        1    0.000    0.000    0.000    0.000 managers.py:1879(ndim)
        3    0.000    0.000    0.000    0.000 managers.py:1888(__init__)
        1    0.000    0.000    0.000    0.000 managers.py:1914(from_blocks)
        2    0.000    0.000    0.000    0.000 managers.py:1931(from_array)
        2    0.000    0.000    0.000    0.000 managers.py:2006(_block)
        5    0.000    0.000    0.000    0.000 managers.py:2066(internal_values)
        1    0.000    0.000    0.001    0.001 managers.py:2179(create_block_manager_from_column_arrays)
      256    0.000    0.000    0.000    0.000 managers.py:2234(_grouping_func)
        1    0.001    0.001    0.001    0.001 managers.py:2250(_form_blocks)
        3    0.000    0.000    0.000    0.000 managers.py:228(set_axis)
        1    0.000    0.000    0.000    0.000 managers.py:2302(_stack_arrays)
        1    0.000    0.000    0.000    0.000 managers.py:233(is_single_block)
        1    0.000    0.000    0.000    0.000 managers.py:238(items)
        3    0.000    0.000    0.000    0.000 managers.py:2427(_using_copy_on_write)
        1    0.000    0.000    0.000    0.000 managers.py:301(apply)
        1    0.000    0.000    0.000    0.000 managers.py:330(<dictcomp>)
        1    0.000    0.000    0.000    0.000 managers.py:618(copy)
        1    0.000    0.000    0.000    0.000 managers.py:657(<listcomp>)
        2    0.000    0.000    0.000    0.000 managers.py:675(consolidate)
        1    0.000    0.000    0.000    0.000 managers.py:92(BaseBlockManager)
        1    0.000    0.000    0.000    0.000 managers.py:989(BlockManager)
        1    0.000    0.000    0.000    0.000 managers.py:999(__init__)
        1    0.000    0.000    0.000    0.000 markers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 markers.py:156(MarkerStyle)
        1    0.000    0.000    0.000    0.000 mask_ops.py:1(<module>)
        1    0.000    0.000    0.005    0.005 masked.py:1(<module>)
        1    0.000    0.000    0.000    0.000 masked.py:92(BaseMaskedArray)
        1    0.000    0.000    0.000    0.000 masked_reductions.py:1(<module>)
        2    0.000    0.000    0.000    0.000 matfuncs.py:1(<module>)
        1    0.000    0.000    0.002    0.002 mathtext.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mathtext.py:151(MathtextBackendPath)
        1    0.000    0.000    0.000    0.000 mathtext.py:176(MathTextWarning)
        1    0.000    0.000    0.000    0.000 mathtext.py:185(MathTextParser)
        1    0.000    0.000    0.000    0.000 mathtext.py:196(__init__)
        1    0.000    0.000    0.000    0.000 mathtext.py:37(MathtextBackend)
        1    0.000    0.000    0.000    0.000 mathtext.py:93(MathtextBackendAgg)
        1    0.000    0.000    0.001    0.001 melt.py:1(<module>)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 memmap.py:22(memmap)
        1    0.000    0.000    0.000    0.000 merge.py:1(<module>)
        1    0.000    0.000    0.000    0.000 merge.py:1707(_OrderedMerge)
        1    0.000    0.000    0.000    0.000 merge.py:1793(_AsOfMerge)
        1    0.000    0.000    0.000    0.000 merge.py:605(_MergeOperation)
        1    0.000    0.000    0.000    0.000 methods.py:1(<module>)
        2    0.000    0.000    0.000    0.000 methods.py:118(<dictcomp>)
        2    0.000    0.000    0.000    0.000 methods.py:122(_add_methods)
        2    0.000    0.000    0.000    0.000 methods.py:16(_get_method_wrappers)
        2    0.000    0.000    0.004    0.002 methods.py:48(add_flex_arithmetic_methods)
        8    0.000    0.000    0.000    0.000 methods.py:68(<genexpr>)
        2    0.000    0.000    0.004    0.002 methods.py:73(_create_methods)
        1    0.000    0.000    0.000    0.000 minres.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mio4.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mio5.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mio5_params.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mio5_utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mio_utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 miobase.py:1(<module>)
        1    0.000    0.000    0.000    0.000 misc.py:1(<module>)
        3    0.000    0.000    0.000    0.000 missing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 missing.py:107(clean_fill_method)
      257    0.000    0.000    0.002    0.000 missing.py:108(isna)
      257    0.000    0.000    0.002    0.000 missing.py:191(_isna)
      257    0.001    0.000    0.001    0.000 missing.py:268(_isna_array)
        1    0.000    0.000    0.000    0.000 missing.py:309(_isna_string_dtype)
        1    0.000    0.000    0.000    0.000 missing.py:460(array_equivalent)
        1    0.000    0.000    0.000    0.000 missing.py:564(_array_equivalent_object)
        4    0.000    0.000    0.000    0.000 missing.py:834(_datetimelike_compat)
        1    0.000    0.000    0.000    0.000 missing.py:910(clean_reindex_fill_method)
        1    0.000    0.000    0.000    0.000 mixins.py:1(<module>)
       20    0.000    0.000    0.000    0.000 mixins.py:16(_binary_method)
       14    0.000    0.000    0.000    0.000 mixins.py:26(_reflected_binary_method)
       13    0.000    0.000    0.000    0.000 mixins.py:36(_inplace_binary_method)
       13    0.000    0.000    0.000    0.000 mixins.py:44(_numeric_methods)
        4    0.000    0.000    0.000    0.000 mixins.py:51(_unary_method)
        1    0.000    0.000    0.000    0.000 mixins.py:59(NDArrayOperatorsMixin)
        1    0.000    0.000    0.000    0.000 mlab.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mlab.py:843(GaussianKDE)
        1    0.000    0.000    0.000    0.000 mmio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 model.py:1(<module>)
        1    0.000    0.000    0.000    0.000 model.py:102(PrimitiveType)
        2    0.000    0.000    0.000    0.000 model.py:12(qualify)
        1    0.000    0.000    0.000    0.000 model.py:160(__init__)
        1    0.000    0.000    0.000    0.000 model.py:178(UnknownIntegerType)
        1    0.000    0.000    0.000    0.000 model.py:192(UnknownFloatType)
        1    0.000    0.000    0.000    0.000 model.py:204(BaseFunctionType)
        1    0.000    0.000    0.000    0.000 model.py:224(RawFunctionType)
        1    0.000    0.000    0.000    0.000 model.py:239(FunctionPtrType)
        1    0.000    0.000    0.000    0.000 model.py:25(BaseTypeByIdentity)
        1    0.000    0.000    0.000    0.000 model.py:261(PointerType)
        2    0.000    0.000    0.000    0.000 model.py:264(__init__)
        1    0.000    0.000    0.000    0.000 model.py:278(ConstPointerType)
        1    0.000    0.000    0.000    0.000 model.py:284(NamedPointerType)
        1    0.000    0.000    0.000    0.000 model.py:293(ArrayType)
        1    0.000    0.000    0.000    0.000 model.py:297(__init__)
        1    0.000    0.000    0.000    0.000 model.py:327(StructOrUnionOrEnum)
        1    0.000    0.000    0.000    0.000 model.py:344(StructOrUnion)
        1    0.000    0.000    0.000    0.000 model.py:481(StructType)
        1    0.000    0.000    0.000    0.000 model.py:485(UnionType)
        1    0.000    0.000    0.000    0.000 model.py:489(EnumType)
        1    0.000    0.000    0.000    0.000 model.py:72(BaseType)
        1    0.000    0.000    0.000    0.000 model.py:85(VoidType)
        1    0.000    0.000    0.000    0.000 model.py:88(__init__)
        1    0.000    0.000    0.000    0.000 model.py:97(BasePrimitiveType)
        1    0.000    0.000    0.000    0.000 move.py:1(<module>)
        1    0.000    0.000    0.001    0.001 multi.py:1(<module>)
        1    0.000    0.000    0.000    0.000 multi.py:111(MultiIndexUIntEngine)
        1    0.000    0.000    0.000    0.000 multi.py:150(MultiIndexPyIntEngine)
        1    0.000    0.000    0.000    0.000 multi.py:191(names_compat)
        1    0.000    0.000    0.001    0.001 multi.py:210(MultiIndex)
        1    0.000    0.000    0.015    0.015 multiarray.py:1(<module>)
       42    0.000    0.000    0.000    0.000 multiarray.py:1071(copyto)
      171    0.000    0.000    0.000    0.000 multiarray.py:148(concatenate)
       31    0.000    0.000    0.000    0.000 multiarray.py:664(result_type)
        1    0.000    0.000    0.000    0.000 nanfunctions.py:1(<module>)
        1    0.000    0.000    0.004    0.004 nanops.py:1(<module>)
        2    0.000    0.000    0.000    0.000 nanops.py:1029(_nanminmax)
        1    0.000    0.000    0.000    0.000 nanops.py:106(bottleneck_switch)
        6    0.000    0.000    0.000    0.000 nanops.py:107(__init__)
        6    0.000    0.000    0.000    0.000 nanops.py:111(__call__)
        6    0.000    0.000    0.000    0.000 nanops.py:1644(make_nancomp)
        1    0.000    0.000    0.000    0.000 nanops.py:195(_get_fill_value)
        1    0.000    0.000    0.000    0.000 nanops.py:217(_maybe_get_mask)
        1    0.000    0.000    0.000    0.000 nanops.py:261(_get_values)
        1    0.000    0.000    0.000    0.000 nanops.py:350(_na_ok_dtype)
        4    0.000    0.000    0.000    0.000 nanops.py:397(_datetimelike_compat)
        4    0.000    0.000    0.000    0.000 nanops.py:462(maybe_operate_rowwise)
        1    0.000    0.000    0.000    0.000 nanops.py:496(nanany)
        1    0.000    0.000    0.000    0.000 nanops.py:64(set_use_bottleneck)
        1    0.000    0.000    0.000    0.000 nanops.py:74(disallow)
       11    0.000    0.000    0.000    0.000 nanops.py:75(__init__)
       29    0.000    0.000    0.000    0.000 nanops.py:77(<genexpr>)
       11    0.000    0.000    0.000    0.000 nanops.py:82(__call__)
        1    0.000    0.000    0.000    0.000 necompiler.py:1(<module>)
        1    0.000    0.000    0.000    0.000 necompiler.py:221(Register)
        1    0.000    0.000    0.000    0.000 necompiler.py:250(Immediate)
        1    0.000    0.000    0.000    0.000 necompiler.py:71(ASTNode)
        1    0.000    0.000    0.000    0.000 netcdf.py:1(<module>)
        1    0.000    0.000    0.000    0.000 nonreduce.py:1(<module>)
        1    0.000    0.000    0.000    0.000 nonreduce_axis.py:1(<module>)
        1    0.000    0.000    0.001    0.001 npyio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 npyio.py:106(NpzFile)
        1    0.000    0.000    0.000    0.000 npyio.py:42(BagObj)
        1    0.000    0.000    0.001    0.001 ntpath.py:1(<module>)
        3    0.000    0.000    0.000    0.000 numba_.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numbers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numbers.py:12(Number)
        1    0.000    0.000    0.000    0.000 numbers.py:147(Real)
        1    0.000    0.000    0.000    0.000 numbers.py:267(Rational)
        1    0.000    0.000    0.000    0.000 numbers.py:294(Integral)
        1    0.000    0.000    0.000    0.000 numbers.py:32(Complex)
        4    0.000    0.000    0.005    0.001 numeric.py:1(<module>)
       34    0.000    0.000    0.000    0.000 numeric.py:149(ones)
        1    0.000    0.000    0.000    0.000 numeric.py:181(_validate_dtype)
       31    0.000    0.000    0.000    0.000 numeric.py:1873(isscalar)
        1    0.000    0.000    0.000    0.000 numeric.py:2145(identity)
        1    0.000    0.000    0.000    0.000 numeric.py:219(NumericArray)
        6    0.000    0.000    0.000    0.000 numeric.py:2531(extend_all)
        8    0.000    0.000    0.000    0.000 numeric.py:289(full)
        1    0.000    0.000    0.000    0.000 numeric.py:350(IntegerIndex)
        1    0.000    0.000    0.000    0.000 numeric.py:368(Int64Index)
        1    0.000    0.000    0.000    0.000 numeric.py:386(UInt64Index)
        1    0.000    0.000    0.000    0.000 numeric.py:404(Float64Index)
        1    0.000    0.000    0.000    0.000 numeric.py:43(NumericIndex)
        1    0.000    0.000    0.000    0.000 numeric.py:47(NumericDtype)
        1    0.000    0.000    0.000    0.000 numeric.py:60(ComplexWarning)
        1    0.000    0.000    0.001    0.001 numerictypes.py:1(<module>)
        3    0.000    0.000    0.000    0.000 numerictypes.py:228(obj2sctype)
       62    0.000    0.000    0.000    0.000 numerictypes.py:282(issubclass_)
       31    0.000    0.000    0.000    0.000 numerictypes.py:356(issubdtype)
        1    0.000    0.000    0.000    0.000 numerictypes.py:424(_typedict)
        1    0.000    0.000    0.000    0.000 numerictypes.py:433(__getitem__)
        1    0.000    0.000    0.000    0.000 numerictypes.py:440(_construct_lookups)
        1    0.000    0.000    0.000    0.000 numerictypes.py:510(<lambda>)
       24    0.000    0.000    0.000    0.000 numerictypes.py:513(_scalar_type_key)
        1    0.000    0.000    0.000    0.000 numerictypes.py:588(_register_types)
        1    0.000    0.000    0.000    0.000 numpy_.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numpy_.py:29(PandasArray)
        1    0.000    0.000    0.000    0.000 object_array.py:1(<module>)
        1    0.000    0.000    0.000    0.000 object_array.py:28(ObjectStringArrayMixin)
        1    0.000    0.000    0.001    0.001 objects.py:1(<module>)
        1    0.000    0.000    0.000    0.000 objects.py:105(VariableWindowIndexer)
        1    0.000    0.000    0.000    0.000 objects.py:132(VariableOffsetWindowIndexer)
        1    0.000    0.000    0.000    0.000 objects.py:220(ExpandingIndexer)
        1    0.000    0.000    0.000    0.000 objects.py:239(FixedForwardWindowIndexer)
        1    0.000    0.000    0.000    0.000 objects.py:291(GroupbyIndexer)
        1    0.000    0.000    0.000    0.000 objects.py:385(ExponentialMovingWindowIndexer)
        1    0.000    0.000    0.000    0.000 objects.py:43(BaseIndexer)
        1    0.000    0.000    0.000    0.000 objects.py:74(FixedWindowIndexer)
        1    0.000    0.000    0.016    0.016 offsetbox.py:1(<module>)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1132(AnchoredText)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1176(OffsetImage)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1261(AnnotationBbox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1488(DraggableBase)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1598(DraggableOffsetBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1624(DraggableAnnotation)
        1    0.000    0.000    0.000    0.000 offsetbox.py:186(OffsetBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:371(PackerBase)
        1    0.000    0.000    0.000    0.000 offsetbox.py:418(VPacker)
        1    0.000    0.000    0.000    0.000 offsetbox.py:459(HPacker)
        1    0.000    0.000    0.000    0.000 offsetbox.py:497(PaddedBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:569(DrawingArea)
        1    0.000    0.000    0.000    0.000 offsetbox.py:689(TextArea)
        1    0.000    0.000    0.000    0.000 offsetbox.py:819(AuxTransformBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:910(AnchoredOffsetbox)
        1    0.000    0.000    0.000    0.000 offsets.py:1(<module>)
        1    0.000    0.000    0.000    0.000 online.py:1(<module>)
        1    0.000    0.000    0.000    0.000 online.py:90(EWMMeanState)
        3    0.000    0.000    0.017    0.006 ops.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ops.py:104(WrappedCythonOp)
        1    0.000    0.000    0.000    0.000 ops.py:1118(BinGrouper)
        1    0.000    0.000    0.000    0.000 ops.py:1296(DataSplitter)
        1    0.000    0.000    0.000    0.000 ops.py:1342(SeriesSplitter)
        1    0.000    0.000    0.000    0.000 ops.py:1350(FrameSplitter)
        1    0.000    0.000    0.000    0.000 ops.py:18(BlockPairInfo)
        1    0.000    0.000    0.000    0.000 ops.py:185(Constant)
        1    0.000    0.000    0.000    0.000 ops.py:205(Op)
        1    0.000    0.000    0.000    0.000 ops.py:361(BinOp)
        1    0.000    0.000    0.000    0.000 ops.py:517(Div)
        1    0.000    0.000    0.000    0.000 ops.py:546(UnaryOp)
        1    0.000    0.000    0.000    0.000 ops.py:595(MathCall)
        1    0.000    0.000    0.000    0.000 ops.py:611(FuncNode)
        1    0.000    0.000    0.000    0.000 ops.py:69(Term)
        1    0.000    0.000    0.000    0.000 ops.py:718(BaseGrouper)
        1    0.000    0.000    0.000    0.000 orc.py:1(<module>)
        2    0.000    0.000    0.000    0.000 os.py:1080(__subclasshook__)
        1    0.000    0.000    0.000    0.000 os.py:44(_get_exports_list)
        1    0.000    0.000    0.000    0.000 os.py:48(<listcomp>)
       37    0.000    0.000    0.000    0.000 os.py:675(__getitem__)
        2    0.000    0.000    0.000    0.000 os.py:683(__setitem__)
        2    0.000    0.000    0.000    0.000 os.py:689(__delitem__)
       43    0.000    0.000    0.000    0.000 os.py:755(encode)
       10    0.000    0.000    0.000    0.000 os.py:759(decode)
        5    0.000    0.000    0.000    0.000 os.py:817(fsdecode)
        1    0.000    0.000    0.014    0.014 overrides.py:1(<module>)
       81    0.000    0.000    0.000    0.000 overrides.py:110(set_module)
       81    0.000    0.000    0.000    0.000 overrides.py:121(decorator)
      314    0.000    0.000    0.000    0.000 overrides.py:128(array_function_dispatch)
      314    0.001    0.000    0.006    0.000 overrides.py:170(decorator)
       23    0.000    0.000    0.000    0.000 overrides.py:196(array_function_from_dispatcher)
       23    0.000    0.000    0.000    0.000 overrides.py:200(decorator)
        9    0.000    0.000    0.000    0.000 overrides.py:23(set_array_function_like_doc)
      284    0.001    0.000    0.003    0.000 overrides.py:88(verify_matching_signatures)
        1    0.000    0.000    0.000    0.000 parquet.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parquet.py:110(BaseImpl)
        1    0.000    0.000    0.000    0.000 parquet.py:146(PyArrowImpl)
        1    0.000    0.000    0.000    0.000 parquet.py:262(FastParquetImpl)
        1    0.000    0.000    0.001    0.001 parse.py:1(<module>)
        4    0.000    0.000    0.000    0.000 parse.py:103(_noop)
        4    0.000    0.000    0.000    0.000 parse.py:114(_coerce_args)
        1    0.000    0.000    0.000    0.000 parse.py:131(_ResultMixinStr)
        1    0.000    0.000    0.000    0.000 parse.py:139(_ResultMixinBytes)
        1    0.000    0.000    0.000    0.000 parse.py:147(_NetlocResultMixinBase)
        1    0.000    0.000    0.000    0.000 parse.py:185(_NetlocResultMixinStr)
        1    0.000    0.000    0.000    0.000 parse.py:215(_NetlocResultMixinBytes)
        1    0.000    0.000    0.000    0.000 parse.py:320(DefragResult)
        1    0.000    0.000    0.000    0.000 parse.py:328(SplitResult)
        1    0.000    0.000    0.000    0.000 parse.py:333(ParseResult)
        1    0.000    0.000    0.000    0.000 parse.py:339(DefragResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:347(SplitResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:352(ParseResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:358(_fix_result_transcoding)
        2    0.000    0.000    0.000    0.000 parse.py:371(urlparse)
        1    0.000    0.000    0.000    0.000 parse.py:418(_checknetloc)
        2    0.000    0.000    0.000    0.000 parse.py:436(urlsplit)
        1    0.000    0.000    0.000    0.000 parse.py:795(Quoter)
        1    0.000    0.000    0.000    0.000 parsing.py:1(<module>)
        1    0.000    0.000    0.047    0.047 patches.py:1(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:1068(Polygon)
